,date,geoId,cases_per_100khab,deaths_per_100khab,first_dose_100khab,second_dose_100khab,cmltve_cases,cmltve_deaths,cmltve_first_dose,cmltve_second_dose
159,2020-01-11,FI,0.27147886482741546,0.0,0.0,0.0,4.216971700319187,0.10859154593096618,0.0,0.0
160,2020-01-11,FR,2.418292894366233,0.008912627374814127,0.0,0.0,12.468765697364963,1.152699807142627,0.0,0.0
161,2020-01-11,HR,2.119184409702415,0.0,0.0,0.0,6.086494758098796,0.17249175427810354,0.0,0.0
162,2020-01-11,HU,0.21495413390578008,0.01023591113837048,0.0,0.0,1.637745782139277,0.1842464004906686,0.0,0.0
163,2020-01-11,IE,0.8863033897076005,0.0,0.0,0.0,11.13922214791598,0.9668764251355643,0.0,0.0
164,2020-01-11,IS,3.8447384753964204,0.0,0.0,0.0,17.850571492911953,0.0,0.0,0.0
165,2020-01-11,IT,0.49462213283478107,0.008383425980250526,0.0,0.0,13.35982764212724,1.822556808106464,0.0,0.0
166,2020-01-11,LI,0.0,0.0,0.0,0.0,10.323379874570936,0.0,0.0,0.0
167,2020-01-11,LT,0.6442169006724909,0.0,0.0,0.0,3.650562437144115,0.07157965563027675,0.0,0.0
168,2020-01-11,LU,7.666408990142275,0.1597168539612974,0.0,0.0,35.936292141291915,0.47915056188389216,0.0,0.0
169,2020-01-11,LV,0.3669388129529401,0.0,0.0,0.0,3.669388129529401,0.0,0.0,0.0
170,2020-01-11,MT,4.0811249912547325,0.0,0.0,0.0,8.550928553105152,0.0,0.0,0.0
171,2020-01-11,NL,2.4759321870322624,0.005744622243694344,0.0,0.0,11.9832820003464,1.40168782746142,0.0,0.0
172,2020-01-11,NO,0.2608251763364496,0.0,0.0,0.0,5.216503526728991,0.07452147895327131,0.0,0.0
173,2020-01-11,PL,1.7334886131664309,0.013172405875124854,0.0,0.0,4.979169420797195,0.12118613405114867,0.0,0.0
174,2020-01-11,PT,2.3115977423654384,0.01942519111231461,0.0,0.0,18.385943387805778,0.6216061155940675,0.0,0.0
175,2020-01-11,RO,6.337680516542173,0.18625020293511696,0.0,0.0,11.557859815473645,0.5121880580715716,0.0,0.0
176,2020-01-11,SE,2.9338890228881107,0.01936560411147268,0.0,0.0,25.698156655924244,1.8106839844226954,0.0,0.0
177,2020-01-11,SI,0.4294177905882117,0.0,0.0,0.0,4.389604081568386,0.2385654392156732,0.0,0.0
178,2020-01-11,SK,0.1282550913148767,0.0,0.0,0.0,0.9161077951062621,0.018322155902125242,0.0,0.0
179,2020-01-11,AT,3.2130990182746695,0.011234611952009333,0.0,0.0,11.818811773513815,0.17975379123214935,0.0,0.0
180,2020-01-11,BE,4.903475305577638,0.026036152065014008,0.0,0.0,24.647557288213264,3.150374399866694,0.0,0.0
181,2020-01-11,BG,2.7044592793306523,0.23016674717707675,0.0,0.0,8.660023862537514,0.5898022896412591,0.0,0.0
182,2020-01-11,CY,0.2252239570723138,0.1126119785361569,0.0,0.0,9.346794218501023,0.2252239570723138,0.0,0.0
183,2020-01-11,CZ,4.647492378626809,0.009351091305084124,0.0,0.0,10.18333843123661,0.19637291740676663,0.0,0.0
184,2020-01-11,DE,1.5847686942916377,0.003607212505974897,0.0,0.0,11.672939669334765,0.5266530258723348,0.0,0.0
185,2020-01-11,DK,1.7002237597511698,0.017173977371223934,0.0,0.0,7.522202088596083,0.4465234116518224,0.0,0.0
186,2020-01-11,EE,1.504918072260146,0.0,0.0,0.0,8.35229530104381,0.15049180722601463,0.0,0.0
187,2020-01-11,EL,1.931228667270292,0.04664803544131141,0.0,0.0,4.347596903130222,0.09329607088262282,0.0,0.0
188,2020-01-11,ES,24.133465352241057,0.143664155121456,0.0,0.0,48.26481799631857,2.526798963606785,0.0,0.0
189,2020-01-11,FI,0.5248591386663366,0.018098590988494364,0.0,0.0,4.741830838985523,0.12669013691946054,0.0,0.0
190,2020-01-11,FR,7.40045159688733,0.03862138529086122,0.0,0.0,19.869217294252294,1.1913211924334883,0.0,0.0
191,2020-01-11,HR,3.5730434814750014,0.024641679182586217,0.0,0.0,9.659538239573799,0.19713343346068976,0.0,0.0
192,2020-01-11,HU,1.2078375143277165,0.01023591113837048,0.0,0.0,2.8455832964669936,0.19448231162903906,0.0,0.0
193,2020-01-11,IE,4.310657395396057,0.0,0.0,0.0,15.449879543312036,0.9668764251355643,0.0,0.0
194,2020-01-11,IS,1.3731208840701499,0.0,0.0,0.0,19.223692376982104,0.0,0.0,0.0
195,2020-01-11,IT,1.6347680661488524,0.013413481568400843,0.0,0.0,14.994595708276092,1.8359702896748649,0.0,0.0
196,2020-01-11,LI,0.0,0.0,0.0,0.0,10.323379874570936,0.0,0.0,0.0
197,2020-01-11,LT,1.1094846622692898,0.0,0.0,0.0,4.760047099413405,0.07157965563027675,0.0,0.0
198,2020-01-11,LU,7.666408990142275,0.0,0.0,0.0,43.60270113143419,0.47915056188389216,0.0,0.0
199,2020-01-11,LV,0.41935864337478873,0.0,0.0,0.0,4.08874677290419,0.0,0.0,0.0
200,2020-01-11,MT,5.052821417743954,0.0,0.0,0.0,13.603749970849105,0.0,0.0,0.0
201,2020-01-11,NL,2.6827385878052583,0.03446773346216606,0.0,0.0,14.666020588151657,1.436155560923586,0.0,0.0
202,2020-01-11,NO,2.14249251990655,0.0,0.0,0.0,7.358996046635541,0.07452147895327131,0.0,0.0
203,2020-01-11,PL,1.448964646263734,0.05005514232547445,0.0,0.0,6.428134067060929,0.17124127637662312,0.0,0.0
204,2020-01-11,PT,2.2436095734723374,0.01942519111231461,0.0,0.0,20.629552961278115,0.6410313067063822,0.0,0.0
205,2020-01-11,RO,5.447818435852171,0.3104170048918616,0.0,0.0,17.005678251325815,0.8226050629634332,0.0,0.0
206,2020-01-11,SE,1.655759151530914,0.029048406167209016,0.0,0.0,27.35391580745516,1.8397323905899043,0.0,0.0
207,2020-01-11,SI,2.6242198313724048,0.0,0.0,0.0,7.013823912940791,0.2385654392156732,0.0,0.0
208,2020-01-11,SK,0.9710742628126378,0.0,0.0,0.0,1.8871820579188998,0.018322155902125242,0.0,0.0
209,2020-01-11,AT,8.886578054039381,0.067407671712056,0.0,0.0,20.705389827553198,0.24716146294420535,0.0,0.0
210,2020-01-11,BE,29.70724950618098,0.13018076032507003,0.0,0.0,54.35480679439424,3.2805551601917644,0.0,0.0
211,2020-01-11,BG,3.7833659067232,0.1726250603828076,0.0,0.0,12.443389769260714,0.7624273500240667,0.0,0.0
212,2020-01-11,CY,1.914403635114667,0.0,0.0,0.0,11.26119785361569,0.2252239570723138,0.0,0.0
213,2020-01-11,CZ,32.75687284170968,0.27118164784743953,0.0,0.0,42.940211272946286,0.46755456525420613,0.0,0.0
214,2020-01-11,DE,3.5170321933255244,0.03126250838511577,0.0,0.0,15.18997186266029,0.5579155342574506,0.0,0.0
215,2020-01-11,DK,6.835242993747127,0.017173977371223934,0.0,0.0,14.357445082343212,0.46369738902304636,0.0,0.0
216,2020-01-11,EE,4.289016505941417,0.07524590361300731,0.0,0.0,12.641311806985227,0.22573771083902194,0.0,0.0
217,2020-01-11,EL,3.834468513275798,0.018659214176524563,0.0,0.0,8.18206541640602,0.11195528505914738,0.0,0.0
218,2020-01-11,ES,22.303860082606043,0.2852156020793612,0.0,0.0,70.56867807892462,2.812014565686146,0.0,0.0
219,2020-01-11,FI,3.4568308788024233,0.03619718197698873,0.0,0.0,8.198661717787946,0.16288731889644928,0.0,0.0
220,2020-01-11,FR,20.75156740435889,0.09358258743554834,0.0,0.0,40.62078469861119,1.2849037798690366,0.0,0.0
221,2020-01-11,HR,5.766152928725175,0.09856671673034487,0.0,0.0,15.425691168298973,0.2957001501910346,0.0,0.0
222,2020-01-11,HU,8.680052645338167,0.16377457821392769,0.0,0.0,11.52563594180516,0.3582568898429668,0.0,0.0
223,2020-01-11,IE,8.903320414789986,0.04028651771398184,0.0,0.0,24.353199958102024,1.007162942849546,0.0,0.0
224,2020-01-11,IS,0.0,0.0,0.0,0.0,19.223692376982104,0.0,0.0,0.0
225,2020-01-11,IT,4.272193879535668,0.04024044470520253,0.0,0.0,19.26678958781176,1.8762107343800674,0.0,0.0
226,2020-01-11,LI,2.580844968642734,0.0,0.0,0.0,12.904224843213669,0.0,0.0,0.0
227,2020-01-11,LT,4.831626755043681,0.03578982781513838,0.0,0.0,9.591673854457085,0.10736948344541514,0.0,0.0
228,2020-01-11,LU,19.645173037239584,0.0,0.0,0.0,63.247874168673775,0.47915056188389216,0.0,0.0
229,2020-01-11,LV,2.3064725385613376,0.0,0.0,0.0,6.395219311465528,0.0,0.0,0.0
230,2020-01-11,MT,7.190553556020243,0.1943392852978444,0.0,0.0,20.79430352686935,0.1943392852978444,0.0,0.0
231,2020-01-11,NL,18.6872561587377,0.07468008916802647,0.0,0.0,33.35327674688936,1.5108356500916125,0.0,0.0
232,2020-01-11,NO,2.4405784357196354,0.0,0.0,0.0,9.799574482355176,0.07452147895327131,0.0,0.0
