,ReportingCountry,YearWeekISO,first_dose_100k,second_dose_100k,cmltve_first_dose,cmltve_second_dose
622,FI,2021-02-08,4268.516487454413,1808.4836059343113,23544.96377747998,7554.569061689407
623,FI,2021-02-15,8437.020161106404,699.47434452333,31981.983938586385,8254.043406212737
624,FI,2021-02-22,10195.117289728754,896.4594088421028,42177.101228315136,9150.50281505484
625,FI,2021-03-01,11972.507516344835,345.53829915233473,54149.60874465997,9496.041114207175
626,FI,2021-03-08,13311.260291763763,89.66041975700111,67460.86903642374,9585.701533964177
627,FI,2021-03-15,13633.740985996725,131.43196775844632,81094.61002242047,9717.133501722623
628,FI,2021-03-22,11783.666817970883,106.89027837804763,92878.27684039135,9824.02378010067
629,FI,2021-03-29,14211.15843289368,145.18689690970186,107089.43527328502,9969.210677010371
630,FI,2021-04-05,17956.444654870746,707.9444851059461,125045.87992815577,10677.155162116316
631,FI,2021-04-12,22135.08353947628,3351.460882067405,147180.96346763204,14028.61604418372
632,FI,2021-04-19,20648.718655955192,3289.020743157102,167829.68212358723,17317.636787340824
633,FI,2021-04-26,21165.39723149473,1906.2883916361372,188995.07935508195,19223.925178976962
634,FI,2021-05-03,22128.16987771868,4224.862685990165,211123.24923280062,23448.787864967126
635,FI,2021-05-10,17683.481705582257,7745.545393799995,228806.73093838288,31194.33325876712
636,FI,2021-05-17,19445.488129858088,10316.920807081322,248252.21906824096,41511.25406584844
637,FI,2021-05-24,17614.05551055038,11879.878927665712,265866.27457879134,53391.132993514155
638,FI,2021-05-31,19153.8112374876,13159.919873917963,285020.08581627894,66551.05286743212
639,FI,2021-06-07,23624.235606009614,13494.852398751043,308644.32142228854,80045.90526618317
640,FI,2021-06-14,24286.064881276845,12791.396364210244,332930.3863035654,92837.30163039341
641,FI,2021-06-21,14539.177295969148,13649.197182700917,347469.56359953457,106486.49881309432
642,FI,2021-06-28,16252.969073851647,18737.97801093592,363722.5326733862,125224.47682403025
643,FI,2021-07-05,11473.529362792044,22228.255085885037,375196.06203617825,147452.73190991528
644,FI,2021-07-12,8938.930286399327,20020.769943018397,384134.9923225776,167473.50185293367
645,FI,2021-07-19,7131.46020156039,22164.91001742533,391266.452524138,189638.411870359
646,FI,2021-07-26,6987.323022928011,22443.37493837431,398253.775547066,212081.7868087333
647,FI,2021-08-02,6969.731192487192,21404.805393090523,405223.5067395532,233486.59220182383
648,FI,2021-08-09,9728.354628135483,23129.239142474333,414951.8613676887,256615.83134429817
649,FI,2021-08-16,10329.227848953475,22201.831143041818,425281.08921664214,278817.66248734
650,FI,2021-08-23,6933.316827418343,20443.987394693373,432214.4060440605,299261.64988203335
651,FI,2021-08-30,3953.311426798804,21358.18342270416,436167.7174708593,320619.8333047375
652,FI,2021-09-06,2817.8058281806675,19082.394197446938,438985.52329904,339702.22750218445
653,FI,2021-09-13,2451.9247127572653,13182.108746469861,441437.44801179727,352884.3362486543
654,FI,2021-09-20,2196.083030543906,13442.149301792544,443633.5310423412,366326.48555044684
655,FI,2021-09-27,1924.567968534516,13002.860301319815,445558.09901087574,379329.34585176664
656,FI,2021-10-04,1966.0861362621201,11085.53176918068,447524.18514713785,390414.8776209473
657,FI,2021-10-11,2502.383584433184,10436.73347942516,450026.568731571,400851.61110037245
658,FI,2021-10-18,2492.5017537534677,8475.714948639812,452519.0704853245,409327.32604901225
659,FI,2021-10-25,2291.9693656009467,8809.597755195553,454811.03985092544,418136.9238042078
660,FI,2021-11-01,1666.8802300403322,5924.175591081884,456477.9200809658,424061.0993952897
661,FI,2021-11-08,1435.0010822957413,4197.968179781266,457912.9211632615,428259.067575071
662,FI,2021-11-15,1530.9598117167377,3033.97539894724,459443.88097497827,431293.04297401826
663,FI,2021-11-22,1655.7314979914202,2944.17019046233,461099.6124729697,434237.2131644806
664,FI,2021-11-29,1946.937826996295,3020.799624707619,463046.550299966,437258.0127891882
665,FI,2021-12-06,1681.938257742759,2699.0428741141664,464728.48855770874,439957.05566330237
666,FI,2021-12-13,1733.7726223338059,2865.151742206566,466462.2611800425,442822.2074055089
667,FI,2021-12-20,922.5213798655343,1432.937842923053,467384.78255990805,444255.14524843195
668,FI,2021-12-27,1394.0982666617456,1551.0492477139665,468778.8808265698,445806.19449614594
669,FI,2022-01-03,2609.3824543571623,2130.891905803349,471388.26328092697,447937.0864019493
670,FI,2022-01-10,4301.781697691263,2580.062736955802,475690.0449786182,450517.1491389051
671,FI,2022-01-17,3928.190582506766,2002.6814872408563,479618.235561125,452519.83062614594
672,FI,2022-01-24,2524.536259803102,1749.8441711315907,482142.7718209281,454269.67479727755
673,FI,2022-01-31,1178.8698226265685,1062.8578543903213,483321.64164355467,455332.5326516679
674,FI,2022-02-07,638.2649098002422,938.556731481341,483959.90655335493,456271.0893831492
675,FI,2022-02-14,313.14182128292987,1156.8257388025845,484273.04837463784,457427.91512195184
676,FI,2022-02-21,239.04618977603425,1542.5791071313522,484512.0945644139,458970.4942290832
677,FI,2022-02-28,52.485913866633545,545.4915323932198,484564.5804782805,459515.9857614764
678,FR,2021-01-04,636.3764489406865,0.0,636.3764489406865,0.0
679,FR,2021-01-11,2078.3118105265744,0.736777196317968,2714.6882594672607,0.736777196317968
680,FR,2021-01-18,4044.6899338528556,4.7593430181507435,6759.378193320116,5.496120214468712
681,FR,2021-01-25,3184.6867514507076,281.3003452038836,9944.064944770824,286.7964654183523
682,FR,2021-02-01,2231.995215226285,1206.3062899263418,12176.060159997109,1493.102755344694
683,FR,2021-02-08,2238.2548505191958,2343.4060282872515,14414.315010516304,3836.5087836319453
684,FR,2021-02-15,1750.9153565401507,3108.997748907995,16165.230367056454,6945.506532539941
685,FR,2021-02-22,2511.3644911656256,2533.126156339131,18676.59485822208,9478.632688879072
686,FR,2021-03-01,5798.121622188495,2017.0107594426013,24474.716480410578,11495.643448321673
687,FR,2021-03-08,7661.2291321228095,1779.4001136300574,32135.94561253339,13275.04356195173
688,FR,2021-03-15,6320.0688482639425,1230.1327137750127,38456.014460797334,14505.176275726742
689,FR,2021-03-22,9690.159045241327,1349.104405725614,48146.17350603866,15854.280681452357
690,FR,2021-03-29,9112.867374044074,2712.0768596464427,57259.040880082735,18566.3575410988
691,FR,2021-04-05,9245.30010420644,3497.0416613042335,66504.34098428917,22063.399202403034
692,FR,2021-04-12,10434.978402327168,4857.349239639992,76939.31938661633,26920.748442043026
693,FR,2021-04-19,9250.258495902628,5931.07425561439,86189.57788251896,32851.822697657415
694,FR,2021-04-26,10645.087650936823,5920.108753067579,96834.66553345579,38771.931450724995
695,FR,2021-05-03,12087.471614767248,7287.237462220861,108922.13714822303,46059.168912945854
696,FR,2021-05-10,14948.82904119024,6284.685717585935,123870.96618941327,52343.85463053179
697,FR,2021-05-17,16649.500946342785,5200.090267090054,140520.46713575604,57543.94489762184
698,FR,2021-05-24,13985.091788772632,6353.304035744626,154505.55892452868,63897.24893336647
699,FR,2021-05-31,15205.310690031076,8826.662112908254,169710.86961455975,72723.91104627472
700,FR,2021-06-07,13532.91558066302,10453.822667473312,183243.78519522276,83177.73371374804
701,FR,2021-06-14,9858.405683071487,13591.991445779084,193102.19087829426,96769.72515952712
702,FR,2021-06-21,7160.143395856011,16413.690651259945,200262.3342741503,113183.41581078706
703,FR,2021-06-28,6403.455389982708,17350.880157603773,206665.789664133,130534.29596839083
704,FR,2021-07-05,6731.422252121113,15961.977899773827,213397.2119162541,146496.27386816466
705,FR,2021-07-12,9475.21915259452,15041.2411035639,222872.43106884861,161537.51497172855
706,FR,2021-07-19,12905.701312663647,13832.772016061268,235778.13238151226,175370.28698778982
707,FR,2021-07-26,14327.725864694195,9587.114218409512,250105.85824620645,184957.40120619934
708,FR,2021-08-02,11491.130687994222,7806.501987456487,261596.98893420066,192763.90319365583
709,FR,2021-08-09,8363.051003876755,8805.44114712882,269960.03993807745,201569.34434078465
710,FR,2021-08-16,5923.93227021137,10928.203201249387,275883.9722082888,212497.54754203404
711,FR,2021-08-23,4465.671946150619,11484.85322744657,280349.6441544394,223982.40076948062
712,FR,2021-08-30,3711.616136228677,9307.421117008895,284061.26029066805,233289.82188648952
713,FR,2021-09-06,2570.975113924175,6119.751606263416,286632.23540459224,239409.57349275294
714,FR,2021-09-13,2096.8144249566867,4496.170957027235,288729.0498295489,243905.74444978018
715,FR,2021-09-20,1374.8975493483265,3546.747384173574,290103.9473788972,247452.49183395374
716,FR,2021-09-27,1356.908896430161,2657.002764221669,291460.8562753274,250109.4945981754
717,FR,2021-10-04,1236.5438637332954,2190.0791286825347,292697.4001390607,252299.57372685793
718,FR,2021-10-11,1158.6801801111278,1780.0596480557936,293856.08031917183,254079.6333749137
719,FR,2021-10-18,1002.5428320075508,1484.6476428417882,294858.6231511794,255564.2810177555
720,FR,2021-10-25,838.1256530727704,1279.196727473364,295696.7488042522,256843.47774522888
721,FR,2021-11-01,762.5376603069724,1207.6283296536074,296459.28646455915,258051.1060748825
722,FR,2021-11-08,692.5289722778072,1314.8294117178712,297151.815436837,259365.93548660036
723,FR,2021-11-15,856.0311214687723,1622.7101826292417,298007.8465583057,260988.6456692296
724,FR,2021-11-22,888.2057062918514,1869.6464075516337,298896.05226459756,262858.2920767812
725,FR,2021-11-29,746.171105571022,2644.8102899729256,299642.2233701686,265503.10236675414
726,FR,2021-12-06,779.3617299148299,3351.3558542355227,300421.58510008344,268854.4582209897
727,FR,2021-12-13,912.2787128312243,4001.677594142004,301333.86381291464,272856.13581513165
728,FR,2021-12-20,3791.517840643887,10245.033973153033,305125.3816535585,283101.1697882847
729,FR,2021-12-27,802.0532792111068,2254.575356680377,305927.4349327696,285355.74514496507
730,FR,2022-01-03,1420.5331723831664,3693.642337689468,307347.9681051528,289049.38748265454
731,FR,2022-01-10,1302.8894619114124,3218.0407739630527,308650.8575670642,292267.42825661757
732,FR,2022-01-17,875.9419310241068,2207.6667133688347,309526.7994980883,294475.0949699864
733,FR,2022-01-24,607.9362549876547,1935.5998501252593,310134.735753076,296410.6948201117
734,FR,2022-01-31,418.49538926018903,1804.587198591282,310553.23114233615,298215.28201870294
735,FR,2022-02-07,306.4636631587753,1550.4614542532072,310859.6948054949,299765.7434729561
736,FR,2022-02-14,203.76345791879223,1046.9752503467905,311063.4582634137,300812.71872330294
737,FR,2022-02-21,140.33823064382324,626.0734516954019,311203.7964940575,301438.7921749983
738,FR,2022-02-28,30.796098455774402,126.48206595177886,311234.5925925133,301565.2742409501
739,HR,2020-12-28,116.87548436300641,0.49283358365172436,116.87548436300641,0.49283358365172436
740,HR,2021-01-04,1753.4279655952869,3.4005517271968984,1870.3034499582932,3.8933853108486227
741,HR,2021-01-11,1075.8310714325314,22.497853093701224,2946.1345213908244,26.391238404549846
742,HR,2021-01-18,741.1231430954631,639.3037247130169,3687.2576644862875,665.6949631175668
743,HR,2021-01-25,102.90365226648002,910.3868374006477,3790.1613167527676,1576.0818005182145
744,HR,2021-02-01,143.95668978466864,911.7667714348725,3934.118006537436,2487.8485719530872
745,HR,2021-02-08,733.1145973611223,893.7290622732195,4667.232603898558,3381.5776342263066
746,HR,2021-02-15,1889.2529012497027,295.62622515348687,6556.485505148261,3677.2038593797934
747,HR,2021-02-22,3063.749256129311,125.03188017244244,9620.234761277572,3802.235739552236
748,HR,2021-03-01,2681.359678573936,236.68332854874072,12301.594439851508,4038.9190681009763
749,HR,2021-03-08,2656.7179993913505,629.2006362481563,14958.312439242858,4668.119704349133
750,HR,2021-03-15,2638.8034986256093,788.3119587301157,17597.115937868468,5456.431663079249
751,HR,2021-03-22,2709.5744012379982,480.586669097979,20306.690339106466,5937.018332177228
752,HR,2021-03-29,2761.666911029986,683.7573139584025,23068.35725013645,6620.775646135631
753,HR,2021-04-05,2744.664152394,770.5945913978361,25813.021402530452,7391.370237533467
754,HR,2021-04-12,3907.381784624331,1792.8300106082427,29720.403187154785,9184.20024814171
755,HR,2021-04-19,3601.4306958933407,1657.1529250289232,33321.83388304812,10841.353173170632
756,HR,2021-04-26,4239.453053288861,1964.4346644357734,37561.28693633698,12805.787837606405
757,HR,2021-05-03,8775.66584897361,3062.2707553783557,46336.95278531059,15868.058592984762
758,HR,2021-05-10,8877.288133922597,3319.110977498451,55214.24091923318,19187.169570483213
759,HR,2021-05-17,7384.6184174374375,3428.6678831442287,62598.85933667062,22615.837453627442
760,HR,2021-05-24,4952.607890512089,4504.474312897578,67551.46722718271,27120.31176652502
761,HR,2021-05-31,2952.46743294075,3927.0704862912175,70503.93466012346,31047.382252816238
762,HR,2021-06-07,2985.339432970321,7484.663634918737,73489.27409309377,38532.045887734974
763,HR,2021-06-14,1675.0181424362984,8601.572385548643,75164.29223553007,47133.61827328362
764,HR,2021-06-21,1129.2049485420134,6463.882074780104,76293.49718407208,53597.500348063724
765,HR,2021-06-28,1644.462460249891,6765.545511333325,77937.95964432198,60363.04585939705
766,HR,2021-07-05,2159.843180353682,4945.116820040585,80097.80282467566,65308.162679437635
767,HR,2021-07-12,1732.4332549317246,2929.9449381678655,81830.23607960738,68238.1076176055
768,HR,2021-07-19,1491.8565410721349,3074.1973281027263,83322.09262067951,71312.30494570824
769,HR,2021-07-26,1249.6534763864947,2286.156427843618,84571.746097066,73598.46137355185
770,HR,2021-08-02,769.4610741554374,1444.8402171917598,85341.20717122144,75043.3015907436
771,HR,2021-08-09,741.5666933207496,1361.8963250631753,86082.77386454219,76405.19791580678
772,HR,2021-08-16,861.374537506484,1216.1900760565427,86944.14840204868,77621.38799186333
773,HR,2021-08-23,1055.6495361819939,1113.4589155443405,87999.79793823068,78734.84690740767
774,HR,2021-08-30,1020.2887265549823,803.3680247106757,89020.08666478566,79538.21493211835
775,HR,2021-09-06,872.9314850431167,708.965751762188,89893.01814982877,80247.18068388054
776,HR,2021-09-13,1111.7832813599246,704.7027412636005,91004.8014311887,80951.88342514413
777,HR,2021-09-20,1115.824516745869,771.3584834524962,92120.62594793456,81723.24190859662
778,HR,2021-09-27,1151.4563848438886,730.6504294428637,93272.08233277845,82453.89233803948
779,HR,2021-10-04,1088.8665197201196,694.4518027236447,94360.94885249856,83148.34414076313
780,HR,2021-10-11,776.6071611183875,717.4671310801805,95137.55601361695,83865.81127184331
781,HR,2021-10-18,761.1814699500881,742.0841685835838,95898.73748356703,84607.89544042689
782,HR,2021-10-25,1177.1576562313264,860.167095226537,97075.89513979836,85468.06253565343
783,HR,2021-11-01,2024.3385865286402,755.8342255674668,99100.233726327,86223.8967612209
784,HR,2021-11-08,4897.336604105549,855.8055180112194,103997.57033043256,87079.70227923211
785,HR,2021-11-15,3708.005958358026,746.7660876282755,107705.57628879059,87826.46836686038
786,HR,2021-11-22,2224.847930037345,1058.803671117364,109930.42421882793,88885.27203797775
787,HR,2021-11-29,1297.7540341509027,2076.5296630373573,111228.17825297883,90961.80170101511
788,HR,2021-12-06,842.7454280444487,2647.1323861893247,112070.92368102328,93608.93408720443
789,HR,2021-12-13,590.9567501567826,2319.3487697025625,112661.88043118006,95928.28285690698
790,HR,2021-12-20,295.2812416449306,1140.8111794370116,112957.161672825,97069.09403634399
791,HR,2021-12-27,284.80852799233145,966.0031073157451,113241.97020081732,98035.09714365973
792,HR,2022-01-03,354.88946358760666,861.0295539979272,113596.85966440492,98896.12669765766
793,HR,2022-01-10,475.63369158227925,824.9048523162562,114072.4933559872,99721.03154997391
794,HR,2022-01-17,330.96239310131546,449.02067806508603,114403.45574908852,100170.052228039
795,HR,2022-01-24,217.95565236997513,291.683556484273,114621.41140145849,100461.73578452328
796,HR,2022-01-31,163.25112458463371,271.6991546671956,114784.66252604313,100733.43493919047
797,HR,2022-02-07,127.91495663680504,259.84650698037166,114912.57748267993,100993.28144617085
798,HR,2022-02-14,103.15006905830593,222.83470484812713,115015.72755173824,101216.11615101897
799,HR,2022-02-21,70.84482764993537,158.4706388232119,115086.57237938818,101374.58678984219
800,HR,2022-02-28,9.881313352217074,15.376407809933799,115096.4536927404,101389.96319765212
801,HU,2020-12-28,33.624968089547025,0.0,33.624968089547025,0.0
802,HU,2021-01-04,2138.7219809845433,0.0,2172.3469490740904,0.0
803,HU,2021-01-11,1552.4089909786821,21.37258245691756,3724.7559400527725,21.37258245691756
804,HU,2021-01-18,664.4641715473197,328.6136911862459,4389.220111600092,349.98627364316343
805,HU,2021-01-25,2526.0795661938973,1740.5245658796548,6915.29967779399,2090.510839522818
806,HU,2021-02-01,1027.5421755364587,1471.5043493410017,7942.841853330448,3562.0151888638197
807,HU,2021-02-08,1228.5038189160866,739.1249073905938,9171.345672246534,4301.140096254414
808,HU,2021-02-15,2098.914522567421,2400.5668238151984,11270.260194813956,6701.706920069612
809,HU,2021-02-22,5369.370018565895,787.1927460963818,16639.630213379853,7488.899666165994
810,HU,2021-03-01,6658.593262354796,996.5171288760582,23298.22347573465,8485.416795042052
811,HU,2021-03-08,7102.668031181863,1863.488566384899,30400.891506916512,10348.90536142695
812,HU,2021-03-15,5206.516672354419,1671.002257427842,35607.40817927093,12019.907618854793
813,HU,2021-03-22,6866.904289931775,4191.3804211176675,42474.312469202705,16211.28803997246
814,HU,2021-03-29,9181.284741961892,4510.055042588556,51655.5972111646,20721.343082561016
815,HU,2021-04-05,11079.800596262296,6152.5707593183115,62735.397807426896,26873.913841879326
816,HU,2021-04-12,7441.466453950785,3518.35902785867,70176.86426137768,30392.272869737997
817,HU,2021-04-19,6847.189925079273,5527.443194275751,77024.05418645695,35919.716064013744
818,HU,2021-04-26,9464.799008672477,8410.72535146536,86488.85319512943,44330.4414154791
819,HU,2021-05-03,4527.10807054508,8559.463376217025,91015.9612656745,52889.90479169613
820,HU,2021-05-10,5947.586402861307,4172.269975022329,96963.54766853582,57062.17476671845
821,HU,2021-05-17,7480.833768188959,5197.1201059294,104444.38143672477,62259.29487264785
822,HU,2021-05-24,2370.657491468881,11821.719907393664,106815.03892819365,74081.01478004151
823,HU,2021-05-31,2243.4558237523497,7427.6172661805695,109058.494751946,81508.63204622209
824,HU,2021-06-07,1572.0312326309381,4085.500156302363,110630.52598457693,85594.13220252446
825,HU,2021-06-14,1173.066124190672,4939.021606575385,111803.59210876761,90533.15380909984
826,HU,2021-06-21,903.1860911163963,6803.677066830059,112706.77819988401,97336.8308759299
827,HU,2021-06-28,623.2134496596868,3692.8198973010562,113329.99164954369,101029.65077323095
828,HU,2021-07-05,543.956789715284,2496.548962559698,113873.94843925898,103526.19973579065
829,HU,2021-07-12,527.7431064721052,1971.7947421399974,114401.69154573108,105497.99447793065
830,HU,2021-07-19,478.22176838466896,1211.092534069718,114879.91331411575,106709.08701200037
831,HU,2021-07-26,497.68023545871125,1045.3014813615316,115377.59354957446,107754.3884933619
832,HU,2021-08-02,433.81838586641754,500.8636038227443,115811.41193544088,108255.25209718464
833,HU,2021-08-09,532.4516255957557,443.9417019822662,116343.86356103663,108699.19379916691
834,HU,2021-08-16,412.14896198648734,329.309733143655,116756.01252302312,109028.50353231057
835,HU,2021-08-23,597.9512209701883,457.36098148466976,117353.96374399331,109485.86451379524
836,HU,2021-08-30,988.3898154321919,444.56609256170674,118342.35355942551,109930.43060635695
837,HU,2021-09-06,426.67371989183516,392.77238220155203,118769.02727931735,110323.2029885585
838,HU,2021-09-13,369.1581352053314,408.32073122073683,119138.18541452268,110731.52371977924
839,HU,2021-09-20,351.8185017369319,804.0001121855861,119490.00391625961,111535.52383196483
840,HU,2021-09-27,312.1543460757462,424.96432273172724,119802.15826233536,111960.48815469656
841,HU,2021-10-04,278.43725478595377,345.3391699863432,120080.59551712131,112305.8273246829
842,HU,2021-10-11,274.47595717540435,318.65414964861145,120355.07147429672,112624.48147433152
843,HU,2021-10-18,274.1995875746685,278.5396138973376,120629.27106187139,112903.02108822887
844,HU,2021-10-25,307.7221965528317,255.94895801495386,120936.99325842422,113158.97004624382
845,HU,2021-11-01,371.35885610008097,255.65211659194108,121308.3521145243,113414.62216283576
846,HU,2021-11-08,476.46119166886916,265.4376476402233,121784.81330619317,113680.05981047598
847,HU,2021-11-15,466.44023466440433,275.52002011151814,122251.25354085758,113955.5798305875
848,HU,2021-11-22,1863.0688940282264,483.2783084870237,124114.3224348858,114438.85813907452
849,HU,2021-11-29,742.3799271325958,386.4363532069007,124856.7023620184,114825.29449228142
850,HU,2021-12-06,579.8541300775495,382.61835835228845,125436.55649209596,115207.91285063371
851,HU,2021-12-13,443.9826456268196,762.606087542016,125880.53913772278,115970.51893817574
852,HU,2021-12-20,276.28771344689585,442.641741267693,126156.82685116968,116413.16067944343
853,HU,2021-12-27,229.11039901014647,343.8856706046946,126385.93725017982,116757.04635004813
854,HU,2022-01-03,419.9691980962024,662.26345065257,126805.90644827603,117419.30980070069
855,HU,2022-01-10,413.8378873243185,418.659001470491,127219.74433560035,117837.96880217118
856,HU,2022-01-17,360.74421624959086,271.38471201161644,127580.48855184994,118109.35351418279
857,HU,2022-01-24,327.37514593850295,290.64869677402976,127907.86369778845,118400.00221095682
858,HU,2022-01-31,167.5721012462631,261.1590367843844,128075.4357990347,118661.16124774121
859,HU,2022-02-07,136.70059325293775,271.51777885641536,128212.13639228765,118932.67902659763
860,HU,2022-02-14,102.02132631613857,235.47713573821287,128314.15771860379,119168.15616233584
861,HU,2022-02-21,85.18325249351912,180.39769790264134,128399.3409710973,119348.55386023849
862,HU,2022-02-28,16.62311968871366,33.58402444499355,128415.96409078602,119382.13788468349
863,IE,2020-12-28,0.0,0.0,0.0,0.0
864,IE,2021-01-04,3123.030996446729,1.2085955314194559,3123.030996446729,1.2085955314194559
865,IE,2021-01-11,2881.311890162838,0.9668764251355645,6004.342886609567,2.1754719565550205
866,IE,2021-01-18,2682.095060067198,222.36143452232275,8686.437946676766,224.53690647887777
867,IE,2021-01-25,414.32669142944627,2756.5445448026358,9100.764638106211,2981.0814512815136
868,IE,2021-02-01,516.775305976102,2629.2592920853103,9617.539944082313,5610.3407433668235
869,IE,2021-02-08,1635.5520461522349,241.3766708833222,11253.091990234549,5851.717414250145
870,IE,2021-02-15,2166.4679198459435,2541.5353997631155,13419.559910080492,8393.25281401326
871,IE,2021-02-22,3889.0992740369506,546.1038908718807,17308.65918411744,8939.35670488514
872,IE,2021-03-01,3702.8144161274986,468.37105494275283,21011.47360024494,9407.727759827892
873,IE,2021-03-08,3645.768707044501,685.5355286799719,24657.242307289438,10093.263288507864
874,IE,2021-03-15,1930.771647960294,943.3088122728846,26588.01395524973,11036.572100780748
875,IE,2021-03-22,3908.436802539663,1884.9457340606396,30496.450757789393,12921.517834841387
876,IE,2021-03-29,3748.1971783322992,2138.6097928467257,34244.64793612169,15060.127627688113
877,IE,2021-04-05,3647.863605965628,1754.6792790324794,37892.51154208732,16814.80690672059
878,IE,2021-04-12,4505.906003496871,1757.056183577604,42398.41754558419,18571.863090298193
879,IE,2021-04-19,5937.6284132752135,2060.856813658741,48336.0459588594,20632.719903956935
880,IE,2021-04-26,6628.1997566694345,2083.4172635785717,54964.245715528836,22716.137167535508
881,IE,2021-05-03,7958.138279443401,2374.648500132945,62922.38399497224,25090.785667668453
882,IE,2021-05-10,8960.325837355267,4374.0079445012925,71882.7098323275,29464.793612169746
883,IE,2021-05-17,9721.741022149527,3909.423822223655,81604.45085447702,33374.2174343934
884,IE,2021-05-24,7378.918871010628,6015.502252016338,88983.36972548765,39389.71968640974
885,IE,2021-05-31,6761.004262313574,5055.49467815101,95744.37398780123,44445.21436456075
886,IE,2021-06-07,6216.713264738821,5955.475340622507,101961.08725254005,50400.68970518326
887,IE,2021-06-14,3757.5839369596565,11598.125871195947,105718.6711894997,61998.8155763792
888,IE,2021-06-21,4266.563801758103,11151.972830772454,109985.2349912578,73150.78840715166
889,IE,2021-06-28,4914.350863340078,10000.443151694853,114899.58585459788,83151.23155884651
890,IE,2021-07-05,5505.676370345904,10308.655155465667,120405.26222494378,93459.88671431218
891,IE,2021-07-12,7334.1202633126795,7845.3964596208225,127739.38248825647,101305.283173933
892,IE,2021-07-19,8565.054668804536,4850.778738387412,136304.437157061,106156.06191232041
893,IE,2021-07-26,6231.216411115855,5603.955330309159,142535.65356817687,111760.01724262956
894,IE,2021-08-02,4053.2265472037125,5354.642215436182,146588.8801153806,117114.65945806574
895,IE,2021-08-09,3143.8591261048573,6261.270153330488,149732.73924148545,123375.92961139623
896,IE,2021-08-16,3508.6132574872495,5774.850738451871,153241.3524989727,129150.78034984811
897,IE,2021-08-23,2767.3413315499834,4546.555099870278,156008.69383052268,133697.33544971838
898,IE,2021-08-30,1388.9582712249521,3499.589077519317,157397.65210174763,137196.9245272377
899,IE,2021-09-06,783.0691880655222,3505.954347318126,158180.72128981317,140702.8788745558
900,IE,2021-09-13,625.407900991854,3044.1097082450383,158806.12919080502,143746.98858280084
901,IE,2021-09-20,493.0264037837097,2014.2654559225211,159299.15559458872,145761.25403872336
902,IE,2021-09-27,427.6010990162032,1146.916872799349,159726.75669360493,146908.1709115227
903,IE,2021-10-04,278.44026718018546,730.9585774024866,160005.1969607851,147639.1294889252
904,IE,2021-10-11,271.1282642150978,552.3483011175481,160276.3252250002,148191.47779004273
905,IE,2021-10-18,462.54965313308253,513.4718115235555,160738.8748781333,148704.94960156627
906,IE,2021-10-25,481.2828838700839,367.9770527995101,161220.1577620034,149072.9266543658
907,IE,2021-11-01,388.5433200924978,305.45237730741025,161608.70108209588,149378.3790316732
908,IE,2021-11-08,370.95825511034474,332.4443441757781,161979.65933720622,149710.82337584897
909,IE,2021-11-15,415.69643303172165,498.9283786288081,162395.35577023795,150209.75175447777
910,IE,2021-11-22,405.2017951672293,452.6190265165859,162800.55756540518,150662.37078099436
911,IE,2021-11-29,361.8736453658418,403.9529131180959,163162.43121077103,151066.32369411245
912,IE,2021-12-06,212.6322404943961,335.4255464866128,163375.06345126542,151401.74924059905
913,IE,2021-12-13,252.69718236095107,380.9493115034123,163627.76063362637,151782.69855210246
914,IE,2021-12-20,174.1787593364005,216.76160856007925,163801.93939296278,151999.46016066254
915,IE,2021-12-27,162.89853437648554,247.4599350581334,163964.83792733928,152246.92009572068
916,IE,2022-01-03,1256.3954846870954,246.8354940335667,165221.23341202637,152493.75558975423
917,IE,2022-01-10,2109.3013512098046,245.02260073643757,167330.53476323618,152738.77819049067
918,IE,2022-01-17,983.2327513274407,191.52210521226965,168313.76751456363,152930.30029570294
919,IE,2022-01-24,334.21695095519334,739.8216112995626,168647.98446551882,153670.1219070025
920,IE,2022-01-31,287.1018684886916,1207.7898010651757,168935.0863340075,154877.91170806767
921,IE,2022-02-07,276.54680084762833,882.2344514184883,169211.63313485513,155760.14615948615
922,IE,2022-02-14,221.9787126040399,604.9222067342943,169433.61184745916,156365.06836622045
923,IE,2022-02-21,181.47061904263117,378.04868222800553,169615.0824665018,156743.11704844845
924,IE,2022-02-28,15.651312131881943,90.82595418617205,169630.73377863367,156833.94300263462
925,IS,2021-01-04,4073.7750388593213,0.0,4073.7750388593213,0.0
926,IS,2021-01-11,909.5552736080674,0.0,4983.3303124673885,0.0
927,IS,2021-01-18,3174.380859793373,3950.194159293008,8157.7111722607615,3950.194159293008
928,IS,2021-01-25,178.5057149291195,27.187793504588967,8336.216887189881,3977.381952797597
929,IS,2021-02-01,1356.368809284494,30.208659449543298,9692.585696474376,4007.59061224714
930,IS,2021-02-08,1027.0944212844722,610.7641692344027,10719.680117758848,4618.354781481543
931,IS,2021-02-15,2485.074175990157,3569.839674405576,13204.754293749005,8188.194455887118
932,IS,2021-02-22,2739.650787896763,1349.5032048641433,15944.405081645767,9537.697660751262
933,IS,2021-03-01,5354.347575343143,31.03253197998539,21298.75265698891,9568.730192731247
934,IS,2021-03-08,3113.1396683638436,117.81377185321887,24411.892325352754,9686.543964584465
935,IS,2021-03-15,2127.7881219551045,1470.8870910159444,26539.68044730786,11157.43105560041
936,IS,2021-03-22,4494.224653561602,3361.674548380541,31033.905100869462,14519.10560398095
