,true,pred,resid
2186,751.0258858750359,350434.92129383865,349683.8954079636
528,459.93342584056296,348144.36079561204,347684.42736977147
2005,522.528881237839,347945.17807395937,347422.6491927215
3301,659.1549890376233,345374.5590730134,344715.4040839758
1995,497.0332061467013,344127.6513677632,343630.6181616165
2325,600.2312022876863,343756.4722110347,343156.241008747
3176,404.17995147393015,343474.57601711334,343070.3960656394
1221,415.3457487051106,343212.27224136464,342796.92649265955
1042,565.8686587243724,343309.3810611984,342743.51240247407
3178,406.889765634098,343027.6787165844,342620.7889509503
1468,399.67934743406033,342383.7654117681,341984.086064334
2554,972.0733353427622,341404.76935101714,340432.6960156744
2986,229.13663467897192,340630.4378817249,340401.3012470459
111,473.60630144890496,339233.5978596808,338759.99155823194
1220,414.04009506003626,339112.4912873788,338698.4511923188
3470,746.2804069544696,336618.3919798866,335872.11157293216
2754,600.8645082014539,336372.33099417185,335771.4664859704
921,488.72214396648224,335352.39964273025,334863.6774987638
1041,545.3621823443718,335059.3524750594,334513.990292715
59,657.3034414762101,334501.7162722828,333844.4128308066
3297,651.5083834837872,331508.66843874,330857.1600552562
829,290.34326143791185,330324.74849765474,330034.40523621684
1032,374.81696477093686,324333.8272563233,323959.01029155235
2634,484.876516818121,324257.7623632017,323772.8858463836
51,534.3630828853718,323744.4019735413,323210.0388906559
1825,477.2340888398288,322352.11227990454,321874.8781910647
433,281.0794984262478,322125.9436111173,321844.8641126911
438,298.8721910349607,321218.3874268439,320919.51523580897
3218,311.5396797262206,321063.96231809916,320752.4226383729
58,649.6639053488439,320792.7285403087,320143.06463495985
3469,664.3570351278073,319159.4692699488,318495.11223482096
1980,408.3700929795717,318337.71342432057,317929.343331341
2562,534.9443694549655,317526.41252100776,316991.4681515528
2912,144.012758077197,316546.5128283465,316402.50007026934
2633,476.9086061209094,316505.9090485484,316029.00044242747
1146,657.8022502623671,313637.0009070439,312979.1986567816
3295,648.6577206555302,313526.7442696489,312878.08654899336
56,624.7005975914791,312997.9398250485,312373.23922745703
436,297.1830113569183,312314.845826483,312017.66281512607
432,272.9714359716445,311839.21281996067,311566.24138398905
3473,393.8238270572336,311177.6116208873,310783.78779383004
527,434.4797553081239,311017.20045260864,310582.7206973005
157,746.5085520080822,309756.9414597729,309010.4329077648
1149,737.9372709058497,306664.0695715702,305926.1323006644
1783,598.1339284994879,305170.3820711505,304572.24814265105
3214,259.86042202847386,304445.9054488918,304186.04502686334
3292,645.827752294266,302913.48938079516,302267.6616285009
3217,293.95455639909665,299256.42487162823,298962.47031522915
3414,486.376830061693,299008.2047684423,298521.82793838065
149,663.1494718132622,298900.3654485735,298237.2159767602
1991,472.5150385248604,296376.07882655296,295903.5637880281
1330,201.7087965667694,295946.1350616535,295744.42626508675
1948,63.4381848440409,289023.5896029728,288960.15141812875
1992,342.1946816618659,288551.468286371,288209.27360470913
229,252.68953450831583,288024.3016094358,287771.6120749275
1037,446.0205260685548,284105.76492306846,283659.7443969999
120,320.96162885695423,283817.65505499876,283496.6934261418
1034,400.109529587216,281656.4274110228,281256.3178814356
430,261.03456624681183,281238.05123389076,280977.01666764397
601,356.8750485672305,279612.6901837926,279255.81513522536
3216,273.2911311067951,278229.4630889647,277956.1719578579
3208,194.8953165213553,276426.74331441626,276231.8479978949
3205,168.5512600395327,275815.3419114236,275646.79065138404
670,579.0141202048977,275767.915045548,275188.9009253431
2913,146.8445742774213,274963.05292882974,274816.20835455233
144,602.129410090224,275091.2042922268,274489.0748821366
2630,413.9426776844079,274683.2740717797,274269.33139409526
2921,174.43615185987002,272334.0185690387,272159.58241717884
1780,565.5018491511627,272642.2056921353,272076.70384298416
3209,207.5499830874469,271840.4468589295,271632.89687584207
2748,538.4721660126893,271815.3041381408,271276.83197212813
2439,461.5817079481511,271419.77989688556,270958.1981889374
1983,303.0222854265475,270918.30640323047,270615.2841178039
2069,244.34668699077417,270754.061526671,270509.71483968024
535,441.79230870869935,270543.4664178389,270101.67410913017
3228,321.6230587684578,268641.92050368316,268320.2974449147
1097,468.2809685811492,268727.6466619806,268259.36569339945
1979,284.295388471864,267491.2854036755,267206.99001520366
3423,335.3057523880944,265305.18452952674,264969.87877713866
1138,528.9460666592388,263428.17241132114,262899.2263446619
2194,397.4501251709812,262718.8723895971,262321.42226442613
978,340.7134515596971,262424.3308718479,262083.61742028824
152,489.1238314107085,262409.0020411885,261919.87820977776
2500,250.19985060348333,262118.62912295834,261868.42927235487
1972,266.7639680619639,260220.61737352418,259953.8534054622
2978,253.14993058932447,260077.9997729292,259824.84984233987
521,240.5661749145944,259854.65977278218,259614.09359786758
3420,331.6069220028031,258474.8212070774,258143.2142850746
1029,334.1492074732017,258055.09203251242,257720.9428250392
816,252.33724951539315,257128.86132489008,256876.52407537468
817,253.5050799766364,256609.41241236057,256355.90733238394
2812,247.3002429687983,255571.0814904417,255323.78124747289
141,570.5302002006518,255705.92950060437,255135.39930040372
1580,621.167448834633,254319.21778314508,253698.05033431045
3196,109.99626568343112,253014.3570903596,252904.36082467617
2622,311.1371957618488,252536.09211136552,252224.95491560368
1775,475.3406225072714,252562.2449043252,252086.90428181793
3466,490.5859692031109,250958.8890886301,250468.30311942697
3195,105.56247613022572,250202.74639524444,250097.1839191142
135,469.0586368859373,250561.4467445434,250092.38810765746
3192,82.47779819976762,250058.75516756825,249976.27736936847
3526,535.0545670729143,250225.1750940492,249690.12052697627
2903,120.29629740031834,243949.6815184122,243829.38522101188
812,245.51918049901732,243742.68283180278,243497.16365130377
2810,246.92684252295817,243488.38101433116,243241.4541718082
1094,458.6341548518858,243075.732584105,242617.0984292531
2981,287.24802043767266,242269.01035295552,241981.76233251786
818,254.7587803247357,241633.89705625715,241379.1382759324
3211,128.98343914931672,240812.91025666837,240683.92681751907
3592,222.65083852262595,239495.1729846708,239272.52214614817
3418,328.711764188138,236841.81490067006,236513.10313648192
2131,317.4439311430563,236823.86130107887,236506.4173699358
139,387.7130191174784,235903.83114008463,235516.11812096715
1511,191.66298068215585,234796.0732657597,234604.41028507755
1963,37.17546416682293,234310.45303996498,234273.27757579816
1592,358.4625070690814,234526.33467212573,234167.87216505664
1398,525.6964713244531,232576.46875679606,232050.7722854716
734,297.58060289290484,231713.44875149155,231415.86814859865
1967,76.9866774618366,231313.3114372595,231236.32475979766
1960,37.348888046708055,231256.45304325197,231219.10415520525
2251,250.4930048781535,231412.7144416693,231162.22143679112
2628,396.0634634370064,231476.0250946682,231079.9616312312
976,337.9293531260158,231246.01491225424,230908.08555912823
1134,487.5475501944605,230164.47078894003,229676.92323874557
368,5.06753903412706,-228382.59372982892,228387.66126886304
807,234.92283646097215,227765.0041551789,227530.08131871794
1517,210.7602820486602,227513.05477994023,227302.29449789156
1778,532.9301995794085,227333.80054611544,226800.87034653604
370,8.896346304356396,-226453.80413830525,226462.7004846096
1964,19.462961755749618,225805.778375057,225786.31541330126
2743,466.4920492991992,226150.6163444647,225684.1242951655
1847,0.0,-225236.95314031892,225236.95314031892
809,237.32719329294352,225285.97119105252,225048.6439977596
2970,163.24562601042228,225105.72523759157,224942.47961158116
1091,453.1203570627228,225061.25706620273,224608.13670914
134,315.42798226764467,221852.60007692393,221537.1720946563
511,183.4590603144456,221639.15804798322,221455.6989876688
3415,325.9715312063646,221401.54791249274,221075.57638128637
2917,114.26005760510338,220906.5715515726,220792.31149396749
811,243.54417310132655,217974.72694512285,217731.18277202154
1514,201.07610212990383,216041.8390218605,215840.7629197306
1135,492.74903769312266,215627.1118060767,215134.36276838358
1104,27.06379157508605,214800.23527447414,214773.17148289905
506,147.99037099426138,214818.45875673808,214670.46838574382
3468,466.1091551395828,214723.11219652244,214257.00304138285
366,2.0270156136508244,-213334.03870181204,213336.0657174257
2969,152.17553611296734,213227.8533035776,213075.67776746463
805,227.5895481234596,213297.4546811668,213069.86513304335
1503,140.72862981175,212667.69730029991,212526.96867048816
736,3.331751610017444,-212358.85012789676,212362.18187950677
742,9.325469712574597,-212279.38701676743,212288.71248648
3462,328.1229050972373,212329.98639601292,212001.86349091568
1961,2.914078870735082,211636.55947180785,211633.64539293712
2962,125.85180021211788,210635.1580784659,210509.3062782538
3647,612.4913496521449,211081.83808096978,210469.34673131764
1132,470.3986980309184,210538.01849666395,210067.61979863304
2985,293.19404444970405,208937.23404170864,208644.03999725892
1507,164.77890869395418,208380.35342458723,208215.57451589327
1128,449.2272495239751,208416.03300516758,207966.8057556436
2956,102.97923465055108,205911.38335867703,205808.40412402648
2973,170.23490456776355,205686.91542935115,205516.68052478338
2446,315.6005034275248,205451.19067034184,205135.5901669143
522,210.9045132948675,205303.6857413436,205092.78122804873
842,165.38540208488652,205216.36192925708,205050.9765271722
1117,332.7578738837454,205339.83039123172,205007.072517348
3188,52.09832065435077,204375.03721314363,204322.93889248927
2499,102.16624949218289,203471.86962589863,203369.70337640645
371,10.810749939471062,-202492.23359524857,202503.04434518804
376,10.81074993947106,-201458.9131417658,201469.72389170527
3532,278.8829984431233,199113.2653396444,198834.38234120127
2820,3.241684334467302,-198330.9176364935,198334.15932082798
1850,4.66861100583851,-196622.64668934743,196627.31530035328
1844,0.0,-196393.97501117192,196393.97501117192
1837,255.13451668264696,196148.33153743544,195893.1970207528
1945,56.57258042369016,195925.04813143873,195868.47555101503
1965,44.45563128807249,195522.97829943823,195478.52266815017
810,240.3669872876501,195554.91637218522,195314.54938489757
124,55.352859290219776,194643.42380893262,194588.0709496424
1957,34.0533979249397,194427.99121488215,194393.93781695722
2894,109.30437925471078,193794.94797505165,193685.64359579692
803,225.8206284542236,193857.6056353497,193631.7850068955
1938,38.447384753964194,193321.74154248481,193283.29415773085
1956,34.0533979249397,192595.84631219678,192561.79291427185
729,294.5156746669948,192586.65688267557,192292.14120800857
1309,135.90231973260407,191732.32492698004,191596.42260724743
2893,109.02492370863604,191603.26112298926,191494.23619928063
1313,144.91541804487423,190618.79585318814,190473.88043514328
3039,514.6669733905287,190975.49452133445,190460.82754794392
1846,0.0,-190427.03132453267,190427.03132453267
3283,305.4503328135918,190301.82139580362,189996.37106299002
1849,3.844738475396421,-189334.0282384538,189337.87297692918
1586,336.9749628218662,189385.35353246264,189048.37856964077
1936,38.17276057715017,187708.78746969395,187670.6147091168
2949,68.49387606947423,187259.9046094283,187191.41073335885
1213,201.4784140170244,186429.02248345898,186227.54406944194
744,14.597880765540344,-185706.39499941966,185720.9928801852
2377,245.96395510039792,184995.21827639593,184749.25432129554
3464,318.437148265081,184798.6891352461,184480.25198698102
1490,77.00524744558196,184263.67862551432,184186.67337806875
847,132.7720190569323,182760.2573612116,182627.4853421547
746,22.841389903727837,-182375.64198906109,182398.48337896483
1123,410.8689201065464,182166.30787865748,181755.43895855092
1315,148.2817559687341,180700.52915241002,180552.2473964413
45,388.931031166611,180814.43348473418,180425.50245356758
507,158.57580635161665,180275.48102506794,180116.90521871633
1025,257.571792492745,180074.66015481384,179817.08836232108
3187,43.965395126184,179179.7623541547,179135.79695902852
1395,386.9669699217838,179408.22738093935,179021.26041101757
1513,141.7635803374187,178894.49586064703,178752.7322803096
1105,27.06379157508605,177944.85053628962,177917.78674471454
2890,107.38545117166406,177321.76851010343,177214.38305893177
3659,333.7747140690158,176488.06849084428,176154.29377677527
838,49.15192323644292,-175204.2864925797,175253.43841581614
787,151.7492640521346,174555.44227615965,174403.6930121075
2823,6.036239795214975,-173881.6797011646,173887.7159409598
802,224.5325801513818,173595.38142497017,173370.8488448188
501,109.09918225641648,172731.48001667162,172622.3808344152
1022,196.5188437071566,171717.01847649144,171520.49963278428
2564,269.0185697249273,171456.77889105107,171187.76032132615
43,347.81235142225665,171409.8481628513,171062.03581142903
3100,263.7358197318954,170971.3450752662,170707.6092555343
2819,3.241684334467302,-170421.4329274456,170424.67461178006
857,0.3009836144520292,-169723.29553759933,169723.5965212138
393,33.89620553938322,-167990.78054482894,168024.67675036832
3345,483.2008709874102,168235.891754292,167752.6908833046
1116,290.6135714372336,167177.21907260735,166886.60550117012
3173,200.42912189686217,167082.15473318181,166881.72561128496
2822,5.421437593850487,-165401.44907096666,165406.8705085605
505,115.69170162650084,165394.8807309004,165279.1890292739
755,33.7983874665687,-165225.05552315502,165258.8539106216
2678,416.8577669638751,165185.0289468493,164768.17117988545
862,6.546393614331636,-163869.802106537,163876.34850015133
3097,229.89713681424337,163817.4437497088,163587.54661289454
912,239.1314816821372,163338.0561326148,163098.92465093266
1114,233.8789064132397,163113.4592180194,162879.58031160614
864,9.480983855238922,-162639.50834646905,162648.9893303243
415,135.69743413606906,160272.61814451782,160136.92071038176
2496,144.67873196430205,159990.57683798892,159845.89810602463
1891,15.928202255213744,-158858.2776845057,158874.20588676093
1954,33.50414957131164,158113.68490795902,158080.1807583877
2697,8.375659231306352,-157674.57684003166,157682.95249926296
2955,67.6903593110916,157620.4349821118,157552.7446228007
1113,168.09339961659416,156826.6295928308,156658.5361932142
765,39.37993011221645,-154360.27590372995,154399.65583384217
411,54.729421568572256,-153937.77239274752,153992.50181431609
761,26.44792515168485,-153809.7646122314,153836.21253738308
1340,268.05823113058966,153982.9483307954,153714.8900996648
3449,222.72469405175264,153599.38188672662,153376.65719267487
2369,302.5037214026971,152993.26484089764,152690.76111949494
1861,15.104329724771649,-152212.887227117,152227.99155684176
3448,221.48415376783103,151995.59646299144,151774.1123092236
1235,3.4206336968254347,-151739.000225479,151742.42085917582
2947,50.616286815754776,151515.46452985337,151464.84824303762
2881,96.35627228657988,150466.08286861778,150369.7265963312
1298,119.7764751618557,149694.98837302465,149575.21189786278
859,5.568196867362541,-148856.26160827538,148861.82980514274
2620,128.65260686717295,147752.91160933377,147624.2590024666
1926,46.686110058385104,147373.533124916,147326.8470148576
402,35.2475492818171,-147139.57887242083,147174.82642170263
3172,200.00176769239124,146900.05206339716,146700.05029570477
1488,58.37613798354676,146492.2993808163,146433.92324283274
2244,122.4012111277733,146486.21267027452,146363.81145914673
3337,408.4980531274044,146060.1901138714,145651.69206074398
2319,294.4071236073285,145847.16212405695,145552.75500044963
1947,11.808839603003284,-144768.62646546226,144780.43530506527
798,210.77622427703147,144516.83918219616,144306.06295791912
2493,106.83161439972736,144006.04188059884,143899.2102661991
2868,71.83870571095355,143906.24961465292,143834.41090894197
1334,31.9802102766695,-142391.57565737696,142423.55586765363
495,75.26693391462209,142252.36036114322,142177.0934272286
387,29.95478629061772,-141763.2707005993,141793.22548688992
1284,88.14013811396762,141075.204216272,140987.06407815803
1377,300.82048459262205,141114.17559924818,140813.35511465557
3587,111.911728250181,140519.1578202265,140407.24609197633
1491,56.84835387422642,139505.00203922848,139448.15368535425
1937,38.447384753964194,138626.03071490183,138587.58333014787
752,30.10598233175556,-136411.67383626115,136441.7798185929
756,34.29643281033419,-136303.03275989706,136337.3291927074
1487,38.662794637477774,135907.16788590697,135868.5050912695
764,39.10514647427688,-135384.12083197388,135423.22597844814
2254,254.1077774874825,135234.99486660707,134980.88708911958
1106,40.70766089529727,134104.19617461576,134063.48851372045
1391,336.1427123169062,134242.77385220735,133906.63113989044
1873,28.835538565473144,-132883.8051758114,132912.64071437687
1017,111.86198898826468,132620.26660366094,132508.40461467268
651,174.768243510315,132340.2141434489,132165.44589993858
2240,103.21786341885914,131483.35107282712,131380.13320940826
654,203.0259438779537,130948.87549259586,130745.84954871792
655,229.909296280816,130723.45988680037,130493.55059051955
2864,32.30506112624312,-130378.12301558537,130410.42807671161
1295,115.41471473362864,129494.02290192762,129378.60818719398
867,13.694754457567331,-128937.71802399032,128951.41277844789
2851,25.3931939533272,-128902.20068668522,128927.59388063854
3454,257.50753508939783,129006.19453396375,128748.68699887434
3439,160.36368824077562,128759.58980538536,128599.22611714459
759,36.5977457780782,-128354.79203678881,128391.3897825669
3436,129.3978942305812,128365.94094108767,128236.54304685708
2698,31.020960115949453,-128203.84381690134,128234.86477701728
479,184.23319688515232,128415.4235624112,128231.19036552605
423,192.56648329682844,128109.8635300359,127917.29704673907
416,148.53519968919096,127348.4166924399,127199.88149275072
1236,4.10838015438822,-127165.27831474769,127169.38669490207
1866,23.06843085237852,-127128.96032024453,127152.0287510969
2943,39.488238332449285,126785.02926314205,126745.5410248096
2740,433.3628128198139,126975.43945342104,126542.07664060123
422,189.30073591927987,125714.43852625726,125525.13779033798
1108,54.57125186451778,125250.9436800487,125196.37242818419
1228,0.9773239133786952,-124590.88318225068,124591.86050616406
471,83.4454760952921,-123981.20778034929,124064.65325644458
1234,3.4206336968254347,-123827.50504073937,123830.92567443619
879,25.959836746487525,-123039.4239725661,123065.3838093126
2696,11.59839231001888,-122973.73271532624,122985.33110763626
1110,64.84535166386543,122284.37973852125,122219.53438685738
2941,8.514643157680705,122110.39543771486,122101.88079455718
1339,38.097534030780594,-121736.75013015483,121774.84766418561
1292,107.99429242834594,120721.78636303126,120613.79207060291
3328,360.7231077844016,120094.08140593384,119733.35829814944
1480,18.604467782852595,119704.15818547353,119685.55371769068
3450,159.69570501097172,119654.63945849119,119494.94375348021
1237,5.158098431720893,-119371.44156322125,119376.59966165297
3339,423.8840255939695,119429.36892533842,119005.48489974445
478,183.1070770997908,118262.83539437664,118079.72831727685
839,199.47574716676607,118090.81797658262,117891.34222941585
490,48.7659411560137,116292.1539884096,116243.38804725358
2119,144.52731824399308,116056.59733042524,115912.07001218124
657,236.65117645448305,116015.67164617662,115779.02046972213
2246,133.2455289557602,115772.92266674314,115639.67713778738
3332,383.91341870789,114515.90619953611,114131.99278082822
871,27.91623024042572,-113457.84473751123,113485.76096775166
650,168.3846797789081,113232.57076359498,113064.18608381608
2856,35.49085435149548,-112828.74206249195,112864.23291684344
1864,23.06843085237852,-112279.55348098397,112302.62191183635
2195,198.7250625854906,111629.6155943852,111430.89053179971
1767,302.22945589029143,111418.89741368474,111116.66795779445
2880,92.94691462446768,110848.68809138535,110755.74117676089
612,1.553506185906522,109732.6796845118,109731.12617832588
1912,42.566747406174656,109060.11885108515,109017.55210367897
1023,158.98583439107747,108879.80529244112,108720.81945805004
794,201.4335805870856,108498.60168313673,108297.16810254965
1871,28.286290211845085,-108043.94087260346,108072.22716281531
3080,144.5039966845084,107898.55442389761,107754.05042721311
2832,25.784431717831865,-107410.47228272141,107436.25671443925
2855,34.503444755364626,-107377.8323246044,107412.33576935976
727,146.80272735566027,107549.86161909688,107403.05889174121
1370,247.50514763648408,107562.58799512273,107315.08284748624
887,44.77131264973936,-106892.46988732448,106937.24119997422
1483,31.565991032892946,106929.41303385442,106897.84704282152
1011,85.20730153709935,106741.45999112219,106656.25268958509
1003,67.75160667496067,106573.55499029992,106505.80338362495
2828,19.56188822523371,-106335.13933910517,106354.7012273304
486,7.247095761440194,106006.69093336369,105999.44383760224
2852,36.720458754224445,-105895.92441303842,105932.64487179264
1867,26.913169327774938,-105820.81066677613,105847.7238361039
1882,35.42651880900987,-104901.94784798715,104937.37436679615
2234,89.72509833255197,104771.89300338554,104682.167905053
2878,88.4569955175331,104675.28815363506,104586.83115811752
3593,154.56570719032857,104530.71137769379,104376.14567050347
907,139.1296757804505,103479.83647524979,103340.70679946934
2230,82.78187173641513,103335.5501313541,103252.76825961769
637,123.06366185383952,102359.14465853406,102236.08099668022
2937,62.00187048912179,101301.27404964674,101239.27217915762
1894,24.716175913262703,100026.30052027505,100001.58434436179
1242,20.34281627106765,-99962.84430684353,99983.18712311459
789,183.143294686732,99543.7729952979,99360.62970061117
3086,168.69807221489623,98679.78163999315,98511.08356777825
485,0.2244261913220188,98193.79779297752,98193.5733667862
414,120.83265296929636,97928.17545157716,97807.34279860786
3330,373.5915517164752,98071.6299900493,97698.03843833283
905,68.24803457699761,-97404.61350940826,97472.86154398526
3326,350.459337605321,97783.95030052093,97433.4909629156
1018,99.21104177658104,97375.05291725503,97275.84187547845
790,184.5859087859148,97259.02352294138,97074.43761415547
2877,85.02900748568263,96917.9680487921,96832.93904130641
897,43.2663945774792,-96505.01700646176,96548.28340103924
2333,27.63101573530445,-96229.58807396088,96257.21908969618
2484,55.04082194294098,96163.86834160986,96108.82751966693
3089,182.451107522415,96066.21663774231,95883.7655302199
2706,129.24825586087906,-95548.82879066597,95678.07704652684
1876,32.68027704086957,-95455.94003847374,95488.6203155146
3333,384.7848708929063,95668.70337212807,95283.91850123517
2840,29.212419749682343,-94864.02131769419,94893.23373744388
776,53.39389564713515,-94676.81292683969,94730.20682248683
642,136.59792317625738,94795.32916375922,94658.73124058296
869,24.07868915616234,-94143.03822451581,94167.11691367197
2227,73.40493684884888,93585.49208464153,93512.08714779268
2110,126.46140346349392,93561.64703340516,93435.18562994167
2835,27.256230927158967,-93320.11151797051,93347.36774889767
2736,381.5463201816909,93659.00405107829,93277.4577308966
2223,57.80057192144853,91771.44727415014,91713.6467022287
1289,99.70513775561555,91089.62323419697,90989.91809644135
3319,254.9578609295935,91131.01418195415,90876.05632102455
3435,124.00631530430697,90880.27639710729,90756.27008180298
3338,351.6212738520092,90927.13318008954,90575.51190623753
2483,54.88356245167544,88624.96645009908,88570.0828876474
2111,126.46140346349392,88533.83182971552,88407.37042625203
893,46.87819795090356,-87974.92473105129,88021.8029290022
44,273.1358857772508,87195.45163110914,86922.31574533189
1251,36.16098479501175,-85862.45288189795,85898.61386669296
874,31.45278771023706,-85832.85484718863,85864.30763489887
1877,32.68027704086957,-85084.8939620157,85117.57423905657
3094,146.7476062579807,85257.62073746721,85110.87313120923
3315,167.8804220423566,85231.82465507266,85063.9442330303
2099,108.39548868299482,85146.60467741608,85038.20918873309
2867,66.8457666210844,85017.39975639478,84950.55398977369
2103,126.46140346349392,85047.7040869343,84921.24268347082
1006,68.88048913264039,84874.1553322597,84805.27484312706
2222,56.29739915321271,83947.49712225897,83891.19972310575
2367,235.2629258849909,84069.75948913043,83834.49656324544
2229,75.55232651775718,82523.22553393636,82447.6732074186
2218,44.48675597421703,80734.51879762058,80690.03204164637
2236,93.089342147175,80765.65088987039,80672.56154772322
2475,43.298779928446905,80187.85724782353,80144.55846789508
881,41.084263372702,-79826.82311943856,79867.90738281126
1261,44.34154792181123,-79655.01762441022,79699.35917233203
889,45.07229626419138,-79498.23865543111,79543.3109516953
2715,168.8976385868574,-79103.61286317332,79272.51050176017
2929,29.69680936287865,-79231.8377752181,79261.53458458098
3648,307.1709436991298,78942.3410129834,78635.17006928426
2857,42.40272152441139,-78461.86077120819,78504.2634927326
1281,78.25830743424972,78258.60929980724,78180.35099237299
1904,51.08009688740959,78195.07555805065,78143.99546116324
3079,142.8334302488494,78281.60084240828,78138.76741215943
1027,177.52376367545455,78028.15066346384,77850.62689978837
3581,60.20660429438352,75111.77245755117,75051.56585325679
2097,108.39548868299482,74820.70927289,74712.31378420701
3569,45.145792142836605,73472.12846559793,73426.98267345509
644,99.01197126816764,73173.67595895591,73074.66398768775
2471,38.528575360058696,72111.94615623924,72073.41758087918
2934,60.28787647319656,71983.41683642095,71923.12895994775
999,58.55261408593408,70856.81271021198,70798.26009612605
1835,127.56725834132348,70596.38560906157,70468.81835072025
3325,289.4383190500706,70732.72854825464,70443.29022920458
2609,122.43374973764196,70391.45382639655,70269.02007665891
2933,59.430879465233936,69730.25232298966,69670.82144352443
785,115.8213033915341,69639.39928649586,69523.57798310432
2876,83.9670764105985,68927.10617138787,68843.13909497728
1345,40.215069176434426,-67913.08846908555,67953.30353826199
420,172.40893913885628,67909.62646604436,67737.2175269055
1231,1.393591506114066,-67276.58633272232,67277.97992422844
33,176.42834609435442,67433.06356396011,67256.63521786575
3081,105.24568544652055,67291.23652885489,67185.99084340836
2309,267.42159343471405,67446.72709433034,67179.30550089563
1909,25.54004844370479,66767.67076741665,66742.13071897296
1001,42.06719836097462,65244.79767176383,65202.73047340286
1288,97.65999697391568,64785.22187923315,64687.56188225923
997,35.844350433103706,63858.96793487023,63823.123584437126
1270,50.58556181284181,-63072.43625438064,63123.02181619348
0,0.2808652988002332,-62973.46249984199,62973.74336514079
2498,128.00922589015423,62979.85750659854,62851.848280708386
408,61.93658819488628,-62689.867329143715,62751.8039173386
465,149.8865434316246,-61908.7006778381,62058.58722126972
3321,249.50644337221397,62060.24268003041,61810.736236658195
2874,80.3341543116265,60775.12319009276,60694.789035781134
102,300.8741426867617,60579.244038082936,60278.36989539617
2872,76.29136407841153,60243.73856666318,60167.44720258477
2206,1.4673829404206735,59653.116954922385,59651.649571981965
2364,234.6240584691457,59563.281771606125,59328.65771313698
631,89.39394032306986,58670.80805674928,58581.41411642621
2228,62.91851729901332,57772.91058632159,57709.99206902258
2337,50.78995955969257,-57653.54472161415,57704.33468117384
3431,85.16786179999531,56880.95442571825,56795.78656391826
2113,90.32957390249564,56865.50579292415,56775.176219021654
990,36.86127760572428,56286.596026015155,56249.73474840943
2102,126.46140346349392,56321.50645563405,56195.04505217056
2575,6.801874985424554,-55983.85754815476,55990.65942314018
1728,24.77620839409883,-54861.14289449138,54885.91910288548
1726,17.28291609929821,-54594.00953513796,54611.292451237256
32,166.11497232240987,54085.728580033465,53919.61360771106
965,153.72738108137398,-53594.08098915255,53747.80837023392
2096,108.39548868299482,53344.45030036977,53236.05481168677
2117,90.32957390249564,53194.89774210501,53104.56816820251
611,1.553506185906522,52914.13147514262,52912.57796895671
413,110.13451500836145,52993.1511440642,52883.01662905584
1263,46.73056193229249,-52787.46352187095,52834.194083803246
2577,23.12637495044348,-52645.18937920889,52668.31575415933
2431,147.09922249835537,-52015.56135765776,52162.660580156116
3560,33.38296805367219,52090.31094538667,52056.927977333
3572,45.27404723415148,51822.039708773256,51776.7656615391
48,284.9771667746687,51880.44395316835,51595.466786393685
1361,52.69293847779692,51627.75071487882,51575.05777640102
1255,41.427674772663615,-50860.29041845836,50901.71809323102
721,144.18870069299714,50705.631131620576,50561.44243092758
25,143.1963639403109,49734.23433543047,49591.03797149016
2709,209.5178624720201,-48710.04270565509,48919.56056812711
3072,68.44466088424053,48737.76674396981,48669.32208308557
410,85.6977156660154,-48384.82147852779,48470.5191941938
7,45.76980909248602,-48181.90526192564,48227.67507101813
1754,247.48007831699024,47434.142928777146,47186.662850460154
3313,96.82802055736336,46993.11066569026,46896.2826451329
29,158.4754361950436,43670.55671274914,43512.08127655409
2357,210.1873798130672,43435.17083973172,43224.98345991865
2216,33.21296021244843,43193.1060604916,43159.89310027915
2553,241.60299841430063,42998.575386261946,42756.97238784764
2866,58.59251282700957,42216.80934456335,42158.21683173634
621,48.43043510521895,42016.00227502474,41967.57183991952
2859,46.315099169458136,-41581.15910663892,41627.47420580838
2807,123.12448854910112,39941.12249686282,39817.99800831372
2338,80.49729439649388,-39080.414171829114,39160.91146622561
2104,90.32957390249564,39102.116326438576,39011.78675253608
2714,231.548488776588,-38378.94969300198,38610.49818177857
1272,52.81168850442663,-38066.85696923403,38119.66865773846
1886,49.98160018015346,-37319.50755465303,37369.48915483318
3425,0.2862785270588077,37016.38754498139,37016.10126645434
2584,17.101857106210304,-36605.294657030616,36622.396514136824
985,21.49541473135629,36545.471488073774,36523.97607334242
1765,211.12149608012163,36483.84100515537,36272.71950907525
2862,52.27681748571983,-35399.888951104396,35452.165768590115
17,109.0880820540106,35525.20913378099,35416.12105172698
2093,108.39548868299482,35517.57259964277,35409.177110959776
1745,226.8130947297177,35533.98773015221,35307.17463542249
1760,231.56690381996745,34601.74203395602,34370.17513013605
1952,16.477450608841792,-34140.31862325289,34156.79607386173
1749,236.2199966159324,33770.92206493603,33534.7020683201
2679,105.72057120202705,-33328.734665832264,33434.45523703429
2610,116.21489260811096,33083.92551075168,32967.71061814357
2582,28.567874938783124,-31255.612718256714,31284.1805931955
781,72.1650529138829,-30879.239771385946,30951.40482429983
1738,197.9478047876498,29396.088984918057,29198.141180130406
108,153.63331844372743,29236.088031612577,29082.45471316885
2350,118.98905620116648,-28653.485304955182,28772.47436115635
1742,213.9012658023866,28759.934502275526,28546.03323647314
