,true,pred,resid
1995,497.0332061467013,286509.84622372885,286012.8130175822
2554,972.0733353427622,286051.2096844341,285079.13634909136
1642,425.0564459319724,285404.9976987193,284979.94125278736
3526,535.0545670729143,283407.7515657942,282872.69699872134
438,298.8721910349607,282269.07222884236,281970.2000378074
1780,565.5018491511627,280033.91045219905,279468.4086030479
283,342.631974016476,278876.90108608326,278534.2691120668
2439,461.5817079481511,276701.96845781064,276240.38674986246
152,489.1238314107085,275158.9837040794,274669.8598726687
1138,528.9460666592388,273645.06480720046,273116.1187405412
1213,201.4784140170244,272981.43586749205,272779.95745347504
2628,396.0634634370064,272945.6305808545,272549.56711741746
141,570.5302002006518,272314.91584523703,271744.38564503635
2131,317.4439311430563,270721.5527016379,270404.1087704949
2912,144.012758077197,269125.5937192792,268981.58096120204
436,297.1830113569183,268370.8258145556,268073.64280319866
135,469.0586368859373,267208.429249757,266739.3706128711
433,281.0794984262478,265765.0959760792,265484.01647765294
1778,532.9301995794085,265708.28110450186,265175.35090492247
1980,408.3700929795717,264316.00804181694,263907.63794883736
2748,538.4721660126893,263842.7021319975,263304.2299659848
2562,534.9443694549655,261807.9420599004,261272.99769044545
1398,525.6964713244531,260302.26012178013,259776.56365045568
1991,472.5150385248604,258886.53722222472,258414.02218369985
432,272.9714359716445,258505.4783541215,258232.50691814985
1037,446.0205260685548,258394.45381992756,257948.433293859
139,387.7130191174784,258226.8823211368,257839.16930201932
1032,374.81696477093686,254830.9841021822,254456.16713741128
279,288.4708613213701,254103.68475117735,253815.21388985598
1134,487.5475501944605,254130.12842021082,253642.58087001636
1641,369.6392230288346,253774.35469334075,253404.7154703119
2622,311.1371957618488,253649.14991898325,253338.0127232214
134,315.42798226764467,252121.8552797703,251806.42729750267
3466,490.5859692031109,250277.20459007693,249786.6186208738
3420,331.6069220028031,249948.17094992954,249616.56402792674
3423,335.3057523880944,249558.56737657424,249223.26162418615
1775,475.3406225072714,249033.84745418248,248558.50683167521
1034,400.109529587216,246969.4931287041,246569.3835991169
2377,245.96395510039792,246062.58267554722,245816.61872044683
2194,397.4501251709812,245756.47019236448,245359.0200671935
1135,492.74903769312266,245574.25897869718,245081.50994100407
1992,342.1946816618659,245303.80096628575,244961.60628462388
528,459.93342584056296,244381.10945717848,243921.1760313379
1132,470.3986980309184,243647.44838118128,243177.04968315037
3301,659.1549890376233,243625.08378398124,242965.9287949436
1983,303.0222854265475,240855.18778095662,240552.16549553006
3297,651.5083834837872,240355.86159363203,239704.35321014823
430,261.03456624681183,239287.53177916253,239026.4972129157
1128,449.2272495239751,237502.91114258752,237053.68389306354
274,235.00024886779545,236437.24796422326,236202.24771535548
2500,250.19985060348333,236078.42895233145,235828.22910172798
350,472.2302380988687,234185.14388743008,233712.91364933123
3532,278.8829984431233,232915.5679191398,232636.6849206967
282,275.6390651662481,232770.279226454,232494.64016128777
1979,284.295388471864,232496.1073301452,232211.81194167334
1972,266.7639680619639,231662.25571812,231395.49175005802
278,261.13856009409227,230733.26962931565,230472.13106922156
270,206.12870751877085,230161.8200227267,229955.69131520792
817,253.5050799766364,229511.0360615189,229257.53098154228
3592,222.65083852262595,229295.9416588732,229073.29082035058
2810,246.92684252295817,227930.96914801377,227684.04230549082
266,173.34433146773594,227430.34293624153,227256.9986047738
3418,328.711764188138,227122.7244229886,226794.01265880046
816,252.33724951539315,225044.41516453036,224792.07791501496
1637,264.9770316389965,224531.92006308754,224266.94303144855
2743,466.4920492991992,224545.15360485643,224078.66155555722
1029,334.1492074732017,223735.99801477013,223401.84880729692
263,154.3987310907228,222586.52828840818,222432.12955731747
1948,63.4381848440409,221923.94827809243,221860.5100932484
2812,247.3002429687983,221712.61230503678,221465.31206206797
818,254.7587803247357,220714.9556862989,220460.19690597415
1117,332.7578738837454,220335.71190784517,220002.95403396143
2499,102.16624949218289,219994.94265085383,219892.77640136165
3295,648.6577206555302,220295.9953398612,219647.33761920567
272,223.16104680987456,218842.60925682532,218619.44821001546
3647,612.4913496521449,218848.49404995417,218236.00270030202
2913,146.8445742774213,217708.38885382868,217561.54427955125
1844,0.0,-217268.42320753352,217268.42320753352
1104,27.06379157508605,217174.0075649065,217146.9437733314
124,55.352859290219776,216730.55004934047,216675.19719005024
1961,2.914078870735082,215607.66562346625,215604.75154459552
1123,410.8689201065464,215717.64456783218,215306.77564772562
3415,325.9715312063646,215458.8835656722,215132.91203446584
259,132.70551516928336,215250.87825672093,215118.17274155165
2446,315.6005034275248,213801.18669542958,213485.58619200205
734,297.58060289290484,213038.79552952017,212741.21492662726
1097,468.2809685811492,212334.62642632946,211866.3454577483
257,127.05204444174638,211848.10686154827,211721.05481710652
3292,645.827752294266,212288.4648415484,211642.63708925416
1847,0.0,-211355.8382822412,211355.8382822412
812,245.51918049901732,211493.98500758802,211248.465827089
978,340.7134515596971,210637.18087580238,210296.4674242427
258,131.32451468622088,210422.39831396396,210291.07379927774
601,356.8750485672305,210237.5879636659,209880.71291509867
1967,76.9866774618366,209061.68051322366,208984.69383576183
1116,290.6135714372336,209037.3311576229,208746.71758618567
1846,0.0,-208436.52344110544,208436.52344110544
2620,128.65260686717295,207286.6313943142,207157.97878744703
1580,621.167448834633,205830.04593601302,205208.8784871784
1849,3.844738475396421,-204925.5958682381,204929.4406067135
254,102.97084851834472,204480.03842437954,204377.0675758612
366,2.0270156136508244,-203215.4232687998,203217.45028441344
1965,44.45563128807249,202716.7228312123,202672.26719992424
527,434.4797553081239,202996.53126612538,202562.05151081725
1647,383.0175588866848,202889.65079302705,202506.63323414035
1964,19.462961755749618,202206.88486012197,202187.4218983662
1113,168.09339961659416,202104.58856266434,201936.49516304774
1837,255.13451668264696,202107.41149658686,201852.2769799042
1114,233.8789064132397,201317.3863326484,201083.50742623516
256,106.52404767789082,200652.57407743353,200546.05002975563
736,3.331751610017444,-199848.66744636238,199851.99919797239
3462,328.1229050972373,200056.8787582556,199728.75585315836
45,388.931031166611,199578.7949331921,199189.8639020255
2251,250.4930048781535,198827.5764477185,198577.08344284032
811,243.54417310132655,197936.7368744578,197693.1927013565
1632,210.6345794053877,197544.8760365931,197334.24145718772
809,237.32719329294352,197409.45967319518,197172.13247990224
1963,37.17546416682293,197119.7998359837,197082.62437181687
3218,311.5396797262206,196778.5089100484,196466.9692303222
3468,466.1091551395828,196275.79747169325,195809.68831655366
1094,458.6341548518858,196048.84034102145,195590.20618616955
1395,386.9669699217838,195828.72586622147,195441.7588962997
1850,4.66861100583851,-194979.63053444822,194984.29914545408
368,5.06753903412706,-194584.4564319034,194589.52397093753
2917,114.26005760510338,193603.64260025288,193489.38254264777
807,234.92283646097215,193345.88375718895,193110.960920728
2903,120.29629740031834,190670.75973193516,190550.46343453485
43,347.81235142225665,190522.52506292,190174.71271149773
1105,27.06379157508605,189765.97565039588,189738.9118588208
729,294.5156746669948,189959.32958932922,189664.81391466223
1108,54.57125186451778,189652.68315899672,189598.1119071322
535,441.79230870869935,187400.1093114978,186958.3170027891
2820,3.241684334467302,-185054.93577713246,185058.17746146693
1623,170.6940541434662,185105.0448399794,184934.35078583594
1702,402.8240469394318,185319.5716181399,184916.74757120045
1624,170.74523369915804,184180.76899843832,184010.02376473916
810,240.3669872876501,183840.46398620732,183600.09699891967
370,8.896346304356396,-183474.24750133528,183483.14384763964
3217,293.95455639909665,183497.4175887819,183203.4630323828
2678,416.8577669638751,183444.12683424389,183027.26906728002
251,42.6240044928549,182689.44031422777,182646.81630973492
1091,453.1203570627228,182435.11721289245,181981.99685582973
2822,5.421437593850487,-180876.99333273622,180882.41477033007
1861,15.104329724771649,-180776.74957905166,180791.85390877642
1618,138.99343734793285,180615.3247957761,180476.33135842817
1110,64.84535166386543,180145.86955108205,180081.0241994182
1620,150.4986014674612,180185.7618040704,180035.26320260295
1626,171.9735430357625,179861.6753905403,179689.70184750453
376,10.81074993947106,-179439.1807925743,179449.99154251377
371,10.810749939471062,-179179.27268318826,179190.08343312773
976,337.9293531260158,178883.71545966627,178545.78610654027
805,227.5895481234596,177667.3602168364,177439.77066871294
742,9.325469712574597,-177326.47232908962,177335.7977988022
2978,253.14993058932447,177542.92960226836,177289.77967167902
1313,144.91541804487423,177226.72687847633,177081.81146043146
744,14.597880765540344,-176602.70620689966,176617.3040876652
3214,259.86042202847386,175355.77954583318,175095.91912380472
3464,318.437148265081,175279.35064700057,174960.9134987355
2921,174.43615185987002,174242.31064746127,174067.8744956014
1938,38.447384753964194,172035.96200234658,171997.51461759262
247,36.337575210580994,171907.3204053812,171870.98283017063
2823,6.036239795214975,-171833.6368728117,171839.67311260692
1616,126.33161526976852,171795.02094236147,171668.6893270917
2819,3.241684334467302,-171602.08526867552,171605.32695301
3039,514.6669733905287,170507.91857977165,169993.25160638112
1891,15.928202255213744,-169877.10032652863,169893.02852878385
746,22.841389903727837,-169437.99108979196,169460.8324796957
1106,40.70766089529727,169069.2344379832,169028.52677708789
246,16.816557965625172,168717.49984886096,168700.68329089534
3173,200.42912189686217,168870.97333133506,168670.5442094382
3228,321.6230587684578,168204.61357248263,167882.99051371418
3345,483.2008709874102,166889.33819413616,166406.13732314875
2851,25.3931939533272,-166130.7125751041,166156.1057690574
1936,38.17276057715017,165815.16872087703,165776.9959602999
1315,148.2817559687341,165656.08642445892,165507.8046684902
803,225.8206284542236,165728.8092040725,165502.98857561828
1309,135.90231973260407,165610.02715724954,165474.12483751692
3659,333.7747140690158,165103.8981350944,164770.1234210254
1228,0.9773239133786952,-164454.9878684502,164455.96519236357
1592,358.4625070690814,163296.65758443586,162938.19507736678
1377,300.82048459262205,162663.43096158243,162362.61047698982
755,33.7983874665687,-162031.84622867027,162065.64461613685
1873,28.835538565473144,-161624.4715201577,161653.30705872318
761,26.44792515168485,-160914.03907623256,160940.48700138423
1611,92.7271190024982,160574.54334148037,160481.81622247788
842,165.38540208488652,160347.83905432484,160182.45365223996
3172,200.00176769239124,160243.1406626649,160043.1388949725
1866,23.06843085237852,-159874.53861287184,159897.60704372422
3216,273.2911311067951,159969.21545187492,159695.92432076813
521,240.5661749145944,159330.8716624686,159090.305487554
912,239.1314816821372,157684.68040736916,157445.54892568704
1235,3.4206336968254347,-157258.59879723814,157262.01943093498
2369,302.5037214026971,157322.4787048856,157019.9749834829
1613,99.32928168674717,156708.92361723148,156609.59433554474
3209,207.5499830874469,156749.4527925232,156541.90280943573
3208,194.8953165213553,155479.69049049486,155284.7951739735
393,33.89620553938322,-154115.3551871085,154149.2513926479
3100,263.7358197318954,154049.84228647026,153786.10646673836
1236,4.10838015438822,-153592.21845790464,153596.32683805903
1237,5.158098431720893,-153506.28549109027,153511.44358952198
1864,23.06843085237852,-153128.20106869846,153151.26949955084
2828,19.56188822523371,-153040.5191973641,153060.08108558934
802,224.5325801513818,152505.2224214962,152280.68984134484
2319,294.4071236073285,151493.8943433342,151199.48721972687
1340,268.05823113058966,151465.40082085098,151197.34258972039
1391,336.1427123169062,151126.75822979814,150790.61551748123
3205,168.5512600395327,150869.04307655364,150700.4918165141
1867,26.913169327774938,-150483.85577555027,150510.76894487804
1871,28.286290211845085,-150008.51534430115,150036.801634513
2832,25.784431717831865,-149144.82978380672,149170.61421552455
2981,287.24802043767266,149120.89470193713,148833.64668149946
2564,269.0185697249273,149011.95840720387,148742.93983747895
752,30.10598233175556,-148609.3247436385,148639.43072597028
765,39.37993011221645,-148379.5766694597,148418.95659957192
2894,109.30437925471078,147521.22320777463,147411.9188285199
2740,433.3628128198139,147581.9451824852,147148.58236966538
2893,109.02492370863604,147123.254046007,147014.22912229836
102,300.8741426867617,146865.37178529173,146564.49764260498
1609,66.14445777615003,146044.34091453493,145978.19645675877
1612,69.39947751815187,145859.79017337607,145790.3906958579
3448,221.48415376783103,144708.65352254477,144487.16936877693
1025,257.571792492745,144658.8019143292,144401.23012183644
859,5.568196867362541,-144369.06904771112,144374.63724457848
1586,336.9749628218662,144568.05471202778,144231.0797492059
2856,35.49085435149548,-144148.33747646472,144183.8283308162
1234,3.4206336968254347,-143804.22541646453,143807.64605016136
3449,222.72469405175264,143935.23256971125,143712.5078756595
387,29.95478629061772,-143607.59288721188,143637.5476735025
1882,35.42651880900987,-143381.14502301955,143416.57154182857
1960,37.348888046708055,142920.48150349452,142883.1326154478
2864,32.30506112624312,-142383.55477502343,142415.85983614967
756,34.29643281033419,-141812.585357528,141846.88179033835
1876,32.68027704086957,-141411.03610317502,141443.7163802159
402,35.2475492818171,-141273.27683331765,141308.52438259945
1231,1.393591506114066,-140769.36734820984,140770.76093971595
1606,59.36828460254879,140678.7708546626,140619.40257006005
423,192.56648329682844,140558.83137959783,140366.264896301
2985,293.19404444970405,140604.5473817598,140311.35333731008
1608,43.31837593758387,139742.44796249818,139699.1295865606
2852,36.720458754224445,-139337.0149672244,139373.7354259786
2855,34.503444755364626,-139336.12590526819,139370.62935002355
3097,229.89713681424337,139292.50169227464,139062.6045554604
2496,144.67873196430205,138779.10633024987,138634.42759828558
1242,20.34281627106765,-138100.68436721925,138121.0271834903
759,36.5977457780782,-138039.99208779196,138076.58983357003
1370,247.50514763648408,137727.7176752397,137480.2125276032
2835,27.256230927158967,-136941.56871163458,136968.82494256174
3283,305.4503328135918,137150.8548206533,136845.4044878397
764,39.10514647427688,-136461.45832792818,136500.56347440244
3454,257.50753508939783,136653.65646754653,136396.14893245714
847,132.7720190569323,136525.09203059378,136392.32001153685
2840,29.212419749682343,-136264.0072918432,136293.2197115929
862,6.546393614331636,-135711.57980208116,135718.12619569548
2195,198.7250625854906,135817.75681664,135619.0317540545
2890,107.38545117166406,135621.49005222737,135514.1046010557
1877,32.68027704086957,-133965.30495803547,133997.98523507634
3195,105.56247613022572,133480.6885659993,133375.12608986907
2970,163.24562601042228,133288.98226773547,133125.73664172506
1251,36.16098479501175,-133004.96663902485,133041.12762381986
3196,109.99626568343112,132208.97076400838,132098.97449832494
411,54.729421568572256,-132035.42502126738,132090.15444283595
3587,111.911728250181,131713.16326358897,131601.2515353388
798,210.77622427703147,130253.85918571758,130043.08296144055
511,183.4590603144456,129572.08310268498,129388.62404237053
655,229.909296280816,129070.12759765229,128840.21830137147
2969,152.17553611296734,128454.6830393998,128302.50750328683
1767,302.22945589029143,128495.60071163754,128193.37125574725
3211,128.98343914931672,128046.95166111912,127917.9682219698
1511,191.66298068215585,127970.3596888837,127778.69670820155
1517,210.7602820486602,127638.64738125086,127427.8870992022
3439,160.36368824077562,127132.25243695633,126971.88874871556
1022,196.5188437071566,127123.05829476911,126926.53945106195
787,151.7492640521346,127026.5711754417,126874.82191138956
3192,82.47779819976762,125259.97454175679,125177.49674355703
864,9.480983855238922,-125130.45956897676,125139.94055283199
857,0.3009836144520292,-124512.56372115274,124512.86470476718
422,189.30073591927987,123193.2975334426,123003.99679752332
1261,44.34154792181123,-122880.4894461076,122924.83099402941
2973,170.23490456776355,122641.40058516989,122471.16568060212
1947,11.808839603003284,-122425.1838652832,122436.9927048862
506,147.99037099426138,122558.59249129056,122410.6021202963
1956,34.0533979249397,120870.03907839139,120835.98568046645
838,49.15192323644292,-120646.43595587133,120695.58787910777
2254,254.1077774874825,120851.92047235295,120597.81269486547
415,135.69743413606906,120317.65735105558,120181.95991691951
3337,408.4980531274044,120296.72423073191,119888.2261776045
1298,119.7764751618557,119581.76831437995,119461.9918392181
867,13.694754457567331,-119131.23143694198,119144.92619139954
2962,125.85180021211788,119117.98802984731,118992.1362296352
3436,129.3978942305812,118722.43057867464,118593.03268444406
2244,122.4012111277733,118212.9222158628,118090.52100473503
1514,201.07610212990383,117826.17316469824,117625.09706256834
727,146.80272735566027,117662.26581369161,117515.46308633595
654,203.0259438779537,117619.21454414804,117416.18860027009
3450,159.69570501097172,116618.68917532457,116458.9934703136
2956,102.97923465055108,115681.09019117549,115578.11095652494
2493,106.83161439972736,115466.2301223587,115359.39850795898
108,153.63331844372743,114998.42981396585,114844.79649552213
1601,4.780170501619014,114516.70033292437,114511.92016242276
1507,164.77890869395418,113642.55484614904,113477.77593745508
1270,50.58556181284181,-113271.7571683348,113322.34273014765
522,210.9045132948675,113114.62351482088,112903.71900152601
1957,34.0533979249397,112673.974309341,112639.92091141606
1926,46.686110058385104,112319.03692972897,112272.35081967058
1945,56.57258042369016,111560.46404875274,111503.89146832905
1255,41.427674772663615,-110428.14046601715,110469.56814078982
871,27.91623024042572,-109434.1482393167,109462.06446955712
651,174.768243510315,109334.62537527,109159.85713175968
3188,52.09832065435077,109172.09575867328,109119.99743801894
879,25.959836746487525,-108807.53726406085,108833.49710080735
1937,38.447384753964194,108708.1746580131,108669.72727325914
2119,144.52731824399308,108643.4585511606,108498.9312329166
1503,140.72862981175,107998.81531983006,107858.0866900183
3435,124.00631530430697,107936.81579085208,107812.80947554778
907,139.1296757804505,107374.79269520624,107235.66301942579
1361,52.69293847779692,107266.87769844805,107214.18475997026
1263,46.73056193229249,-106503.34217621734,106550.07273814963
44,273.1358857772508,106786.0604450444,106512.92455926714
2309,267.42159343471405,106254.79577184746,105987.37417841275
794,201.4335805870856,105959.32303406356,105757.88945347648
869,24.07868915616234,-105617.79987665439,105641.87856581055
479,184.23319688515232,105681.02746288784,105496.79426600269
2857,42.40272152441139,-104854.58414411831,104896.98686564273
1295,115.41471473362864,104365.7854701455,104250.37075541187
3339,423.8840255939695,104596.28116311303,104172.39713751906
3187,43.965395126184,103942.62859257407,103898.66319744788
1360,31.33679784984647,102461.8007887224,102430.46399087255
3332,383.91341870789,102494.20403091105,102110.29061220316
507,158.57580635161665,102176.6090572132,102018.03325086158
3648,307.1709436991298,100765.8587408001,100458.68779710097
2881,96.35627228657988,99959.28476801618,99862.9284957296
420,172.40893913885628,99330.53346484211,99158.12452570326
1835,127.56725834132348,99121.39106947448,98993.82381113316
650,168.3846797789081,98098.6191793065,97930.23449952759
2240,103.21786341885914,98013.65264052546,97910.4347771066
887,44.77131264973936,-97828.84085946053,97873.61217211027
3328,360.7231077844016,97828.22877553139,97467.50566774698
3431,85.16786179999531,96946.06339557737,96860.89553377737
48,284.9771667746687,96764.00629949392,96479.02913271925
839,199.47574716676607,96415.88811855357,96216.4123713868
416,148.53519968919096,95995.3791385607,95846.84393887152
874,31.45278771023706,-95702.09412382716,95733.5469115374
2949,68.49387606947423,95312.70480608722,95244.21093001774
501,109.09918225641648,95252.56260024844,95143.46341799202
1334,31.9802102766695,-94453.44014759,94485.42035786666
3593,154.56570719032857,94627.0584036813,94472.49269649097
3330,373.5915517164752,94421.92262695152,94048.33107523505
897,43.2663945774792,-93596.04252889573,93639.30892347322
776,53.39389564713515,-93544.67790144509,93598.07179709223
790,184.5859087859148,93259.73501238765,93075.14910360174
721,144.18870069299714,93212.85261882302,93068.66391813003
1292,107.99429242834594,92931.03129579884,92823.0370033705
2736,381.5463201816909,93126.99735680103,92745.45103661934
2367,235.2629258849909,92536.48415695415,92301.22123106915
478,183.1070770997908,92227.54069978795,92044.43362268816
505,115.69170162650084,91816.45605040887,91700.76434878237
2697,8.375659231306352,-91668.02573042714,91676.40138965844
3086,168.69807221489623,91592.72069438778,91424.02262217288
657,236.65117645448305,91375.49707217669,91138.8458957222
2246,133.2455289557602,91025.13434385956,90891.88881490381
3333,384.7848708929063,90673.7629723705,90288.9781014776
3080,144.5039966845084,89536.82969400578,89392.32569732127
3326,350.459337605321,89666.81453568803,89316.3551980827
2696,11.59839231001888,-88831.33382116482,88842.93221347484
33,176.42834609435442,88985.40899565343,88808.98064955907
1954,33.50414957131164,88311.76033103272,88278.25618146142
414,120.83265296929636,88084.97157578635,87964.13892281704
3425,0.2862785270588077,87882.91925143602,87882.63297290896
893,46.87819795090356,-87574.83455823753,87621.71275618844
3089,182.451107522415,87685.00906629169,87502.55795876928
2880,92.94691462446768,86930.4899257965,86837.54301117203
881,41.084263372702,-86686.21611191082,86727.30037528352
1345,40.215069176434426,-86592.72896592482,86632.94403510126
2955,67.6903593110916,85796.88520651073,85729.19484719964
2698,31.020960115949453,-84292.31297385578,84323.33393397172
789,183.143294686732,83286.75596374803,83103.6126690613
1017,111.86198898826468,83155.594326527,83043.73233753874
32,166.11497232240987,83038.03756840572,82871.92259608331
1829,123.45803353449732,82637.8013995582,82514.3433660237
2441,155.24478205038164,82478.16514599207,82322.92036394168
1272,52.81168850442663,-81752.21497627065,81805.02666477508
2111,126.46140346349392,81814.60558006569,81688.1441766022
889,45.07229626419138,-81052.75217316559,81097.82446942978
2929,29.69680936287865,-81011.26928880755,81040.96609817044
2947,50.616286815754776,81079.85960455601,81029.24331774026
2110,126.46140346349392,80879.27989007212,80752.81848660864
1490,77.00524744558196,80384.4000830488,80307.3948356032
1513,141.7635803374187,80321.06065159812,80179.2970712607
495,75.26693391462209,79867.67829513765,79792.41136122303
2868,71.83870571095355,79759.86681634335,79688.0281106324
905,68.24803457699761,-79216.85124624817,79285.09928082518
2234,89.72509833255197,79128.10842350753,79038.38332517497
642,136.59792317625738,78151.76577071441,78015.16784753815
2185,185.8208377422769,77237.41445675644,77051.59361901417
1912,42.566747406174656,76923.25027217092,76880.68352476474
637,123.06366185383952,76978.08893191222,76855.02527005838
29,158.4754361950436,76667.32982590779,76508.85438971274
2878,88.4569955175331,76139.28754951146,76050.83055399392
2230,82.78187173641513,75880.83184464749,75798.04997291107
2877,85.02900748568263,75436.57828462713,75351.54927714144
2609,122.43374973764196,74849.64012302482,74727.20637328718
1886,49.98160018015346,-74596.54986362212,74646.53146380227
471,83.4454760952921,-74337.90405295097,74421.34952904626
2103,126.46140346349392,74518.89304197313,74392.43163850965
3319,254.9578609295935,74500.57219776916,74245.61433683956
3338,351.6212738520092,73639.5665303746,73287.9452565226
1339,38.097534030780594,-73176.88417340265,73214.98170743343
3325,289.4383190500706,73037.65885655666,72748.2205375066
2364,234.6240584691457,72850.20760596727,72615.58354749813
25,143.1963639403109,72369.1074324337,72225.91106849338
2859,46.315099169458136,-71904.19332928419,71950.50842845364
1284,88.14013811396762,72036.57606098,71948.43592286603
490,48.7659411560137,71669.3226217327,71620.55668057669
2227,73.40493684884888,70743.4184315665,70670.01349471766
1289,99.70513775561555,70628.04693751819,70528.34179976257
3079,142.8334302488494,68791.18051116944,68648.34708092059
2236,93.089342147175,68143.59492584445,68050.50558369728
2099,108.39548868299482,67879.35996295261,67770.96447426963
2876,83.9670764105985,67608.28805537523,67524.32097896464
785,115.8213033915341,67520.27768196503,67404.4563785735
3081,105.24568544652055,67140.97878351557,67035.73309806905
2229,75.55232651775718,66865.72094528434,66790.16861876658
2943,39.488238332449285,66409.28637031034,66369.79813197789
485,0.2244261913220188,66333.50457152391,66333.28014533258
3094,146.7476062579807,66055.23082567645,65908.48321941847
3315,167.8804220423566,65321.90063433128,65154.020212288924
2807,123.12448854910112,65190.04136878102,65066.91688023192
2706,129.24825586087906,-64805.73115049206,64934.97940635294
30,158.62148615041966,65075.333494526036,64916.712008375616
2553,241.60299841430063,65072.617792847945,64831.01479443364
1488,58.37613798354676,64616.2119998314,64557.83586184785
2097,108.39548868299482,64548.460716282316,64440.06522759932
1288,97.65999697391568,64394.54777273042,64296.8877757565
612,1.553506185906522,64148.146511653424,64146.59300546752
1491,56.84835387422642,63954.59517751852,63897.74682364429
2223,57.80057192144853,62654.88917398528,62597.08860206383
2357,210.1873798130672,62253.38598903738,62043.19860922431
3321,249.50644337221397,60705.30319067115,60455.79674729893
2941,8.514643157680705,60185.38578122856,60176.87113807088
1023,158.98583439107747,59579.13997928175,59420.15414489067
1011,85.20730153709935,59290.964927536865,59205.757625999766
17,109.0880820540106,59127.95713236713,59018.86905031312
413,110.13451500836145,59057.54951598673,58947.41500097837
408,61.93658819488628,-57779.66113650551,57841.59772470039
2222,56.29739915321271,57817.71025933556,57761.41286018235
2872,76.29136407841153,57629.7381970827,57553.44683300429
3581,60.20660429438352,56845.47322948131,56785.26662518692
1487,38.662794637477774,56722.685940027826,56684.02314539035
644,99.01197126816764,56573.92647857221,56474.91450730404
2862,52.27681748571983,-56016.98291827461,56069.25973576033
2484,55.04082194294098,56039.31118268746,55984.270360744515
2102,126.46140346349392,54447.96357000651,54321.50216654302
1003,67.75160667496067,53779.21064553868,53711.45903886372
1018,99.21104177658104,53218.33462872703,53119.12358695045
1952,16.477450608841792,-52776.28095830215,52792.758408910995
1027,177.52376367545455,52939.01459154989,52761.49082787443
2113,90.32957390249564,52626.726538019735,52536.39696411724
2228,62.91851729901332,51979.43004706544,51916.51152976643
3072,68.44466088424053,51862.427570282314,51793.98290939807
2715,168.8976385868574,-51124.11614947038,51293.01378805724
2874,80.3341543116265,51300.41637604775,51220.08222173613
2358,210.1873798130672,51344.51631298331,51134.32893317024
1904,51.08009688740959,51181.33012301589,51130.25002612848
2096,108.39548868299482,50983.23468505389,50874.83919637089
2498,128.00922589015423,50872.69347280169,50744.684246911536
2483,54.88356245167544,50738.840482009,50683.95691955733
2218,44.48675597421703,50673.75948033687,50629.27272436265
31,114.21106510412682,50731.05544147474,50616.84437637061
2937,62.00187048912179,50403.93095659549,50341.92908610637
3569,45.145792142836605,50320.18118517021,50275.03539302737
2867,66.8457666210844,50133.07668301317,50066.23091639209
3313,96.82802055736336,49199.72113096571,49102.893110408346
631,89.39394032306986,48733.19339630537,48643.7994559823
1006,68.88048913264039,48629.36793774891,48560.487448616266
2104,90.32957390249564,48079.470040385815,47989.14046648332
12,86.87725422488818,47388.77828945943,47301.901035234536
26,102.54953789794116,45965.00895992146,45862.45942202352
1754,247.48007831699024,46046.10185156499,45798.621773248
1350,84.73760300813049,-45706.13205156994,45790.86965457807
3572,45.27404723415148,45207.68993936486,45162.4158921307
22,90.2139339746349,44944.62287499847,44854.40894102384
2679,105.72057120202705,44617.782350056754,44512.061778854724
1483,31.565991032892946,44528.1760752904,44496.61008425751
2093,108.39548868299482,44274.52257774827,44166.127089065274
2117,90.32957390249564,44059.58938781024,43969.259813907745
486,7.247095761440194,43805.879324478854,43798.63222871741
14,93.6404906199978,43585.94401736294,43492.303526742944
2610,116.21489260811096,43350.241738340614,43234.0268457325
1909,25.54004844370479,42960.14985952649,42934.60981108279
1281,78.25830743424972,42655.10447068986,42576.846163255614
3310,60.44973323396196,42482.10543195917,42421.65569872521
2709,209.5178624720201,-42090.08809098827,42299.60595346029
621,48.43043510521895,41698.65607929754,41650.225644192324
1760,231.56690381996745,41510.90631857451,41279.33941475454
2475,43.298779928446905,41138.001523270905,41094.70274334246
1894,24.716175913262703,41097.1561805983,41072.440004685035
2347,158.4391191296069,41120.22666436188,40961.78754523227
2619,168.1034817826354,41033.067983722525,40864.96450193989
1765,211.12149608012163,40582.853344736664,40371.73184865654
2471,38.528575360058696,39256.94009081845,39218.411515458385
2611,122.23941045234416,39109.86688676047,38987.62747630813
1749,236.2199966159324,36634.17714149301,36397.95714487708
611,1.553506185906522,36221.28089766146,36219.72739147556
2333,27.63101573530445,-35806.76247279917,35834.39348853448
1745,226.8130947297177,35810.35224179119,35583.53914706147
2216,33.21296021244843,35079.763818134146,35046.5508579217
2095,77.42534905928201,34973.81766965573,34896.392320596446
1769,178.89228190893618,34637.42429766185,34458.53201575291
1480,18.604467782852595,34174.86953126061,34156.26506347775
3560,33.38296805367219,34148.27025024011,34114.887282186435
2431,147.09922249835537,33952.82780661947,33805.72858412111
2933,59.430879465233936,33723.62694408309,33664.196064617856
1001,42.06719836097462,33084.841920384606,33042.774722023634
1742,213.9012658023866,32927.16919392514,32713.267928122754
999,58.55261408593408,30661.112660448198,30602.560046362265
781,72.1650529138829,-29000.505032835816,29072.670085749698
2092,30.970139623712804,28917.476333355055,28886.50619373134
2714,231.548488776588,-28639.379871344034,28870.928360120623
1744,225.2620637977294,28845.434553390645,28620.172489592915
1351,85.42534946569327,-26451.339616584777,26536.764966050472
1738,197.9478047876498,26694.589097599168,26496.641292811517
